from,to
RS-0006,LGST
RS-0006,CZ-0122
RS-0006,RS-0031
RS-0006,LTBW
RS-0006,CZ-0192
RS-0006,GR-0028
LTBA,LGRD
LTBA,RS-0032
LTBA,LGNX
LTBA,LATI
LTBA,MT-0001
LTBA,LOLC
LTBA,X-VIE
LTBA,EDNQ
LTBA,AL-LA10
LTBA,CZ-0153
LTBA,GR-0001
LTBA,LGIO
LTBA,UUBC
RS-0008,LOGW
RS-0008,BY-0015
RS-0008,BY-0030
RS-0008,LGRD
RS-0008,UMNM
RS-0008,LTBW
RS-0008,BY-0012
RS-0008,AT-0002
RS-0008,EHGR
RS-0008,LGPA
RS-0008,NL-0023
RS-0008,LOLC
RS-0008,DE-0388
RS-0008,LYPT
RS-0008,BY-0039
RS-0008,CZ-0153
RS-0008,NL-0057
RS-0008,RU-0066
LYLE,LOLT
LYLE,RS-0007
LYLE,NL-0031
LYLE,EDRN
LYLE,MT-0004
LYLE,GR-0005
LYLE,GR-0011
LYLE,EDDR
LYLE,DE-0391
LYLE,AD-0002
LYLE,BY-0006
LYLE,RU-0639
LYLE,BY-0041
LYLE,RS-0018
LYLE,GR-0028
LYLE,ULBM
NL-0070,GR-0028
NL-0070,URSS
NL-0070,BY-0016
NL-0070,RU-0341
NL-0070,NL-0067
NL-0070,GR-0019
NL-0070,MT-0001
NL-0070,LKJI
NL-0070,EDRI
NL-0070,RU-0639
CZ-0122,LKMK
CZ-0122,LGAT
CZ-0122,AD-0002
CZ-0122,LOSM
CZ-0122,BY-0022
CZ-0122,LYPT
CZ-0122,AL-0002
CZ-0122,BY-0030
CZ-0122,LYKA
CZ-0122,RS-0006
CZ-0122,BY-0015
CZ-0122,NL-0037
CZ-0122,LOIR
CZ-0122,ETHB
CZ-0122,RS-0031
CZ-0122,EDNQ
LOIA,LOGG
LOIA,GR-0005
LOIA,CZ-0126
LOIA,GR-0013
LOIA,NL-0008
LOIA,RS-0031
LOIA,CZ-0054
LOIA,NL-0064
LOIA,EDDR
LOIA,CZ-0073
LOIA,LYPT
BY-0041,RU-0685
BY-0041,EHHV
BY-0041,LAKV
BY-0041,USII
BY-0041,AT-0013
BY-0041,X-VIE
BY-0041,LYLE
BY-0041,XK-0003
LTBU,EDAZ
LTBU,LOLF
LTBU,LOLC
LTBU,LKSU
LTBU,LTBW
LTBU,LYKV
LTBU,CZ-0057
LTBU,GR-0013
LTBU,DE-0219
LTBU,UUBC
LTBU,RU-0485
LTBU,LOGW
GR-0001,LGNX
GR-0001,DE-0313
GR-0001,LOLF
GR-0001,LASR
GR-0001,LOAA
GR-0001,EHHV
GR-0001,LGAV
GR-0001,BY-4247
GR-0001,DE-0219
GR-0001,LTBA
GR-0001,NL-0008
GR-0001,LYBJ
GR-0001,DE-0433
GR-0001,RU-0922
GR-0001,DE-0353
BY-0045,LKCM
BY-0045,RU-0639
BY-0045,RU-0511
BY-0045,AD-0002
BY-0045,LKSU
BY-0045,LAKU
BY-0045,DE-0354
BY-0045,RU-0685
BY-0045,UMNM
BY-0045,LYKA
BY-0045,GR-0005
BY-0045,LKMK
BY-0045,EHDL
BY-0045,DE-0120
BY-0045,CZ-0073
BY-0045,EHGR
BY-0045,RU-0729
BY-0045,CZ-0145
CZ-0126,URSS
CZ-0126,BY-0001
CZ-0126,USDS
CZ-0126,RU-0922
CZ-0126,RU-0341
CZ-0126,LOIA
CZ-0126,LMML
CZ-0126,RU-0584
CZ-0126,RU-0290
CZ-0126,MT-0005
CZ-0126,TR-0019
CZ-0126,LOLC
LTBW,LYBE
LTBW,USII
LTBW,EHAL
LTBW,RS-0008
LTBW,EDDR
LTBW,UGMS
LTBW,RU-0372
LTBW,LTBU
LTBW,SM-0001
LTBW,LAKV
LTBW,TR-0028
LTBW,DE-0120
LTBW,LKVP
LTBW,UMNM
LTBW,RU-0584
LTBW,RS-0006
LTBW,BY-0009
LTBW,RU-0708
LTBW,LKMK
LTBW,RS-0007
GR-0005,LOIA
GR-0005,DE-0388
GR-0005,XK-0003
GR-0005,CZ-0057
GR-0005,GR-0056
GR-0005,LYLE
GR-0005,XK-0002
GR-0005,UMNM
GR-0005,BY-0009
GR-0005,RU-0639
GR-0005,BY-0045
GR-0005,RS-0015
GR-0005,LOLC
GR-0005,MT-0003
GR-0005,LOLT
