from,to
FI-0012,LFRW
FI-0012,BIBD
FI-0012,IE-0069
FI-0012,BITM
FI-0012,UKKH
FI-0012,EFVT
FI-0012,PT-0089
FI-0012,ESFA
FI-0012,BG-0119
FI-0012,CZ-0054
FI-0012,LOWK
FI-0012,PT-0085
FI-0012,UA-0047
FI-0012,LPFL
FI-0012,BG-0117
BISN,EE-0005
BISN,SE-0043
BISN,IE-0052
BISN,EYLN
BISN,EEKE
BISN,EEPU
BISN,ESFY
BISN,UA-0017
BISN,LT-0015
BISN,SE-0058
BISN,EKNS
BISN,DE-0354
BISN,LGRD
BISN,EFMA
BISN,LFIX
BISN,EE-9278
BISN,EEJI
BISN,LGAV
BISN,EFPU
BISN,UKLC
BISN,EISG
BISN,PT-0061
BISN,IE-0020
AT-0002,LGPA
AT-0002,SE-0058
AT-0002,EYLN
AT-0002,UKBB
AT-0002,EFPU
AT-0002,GR-0028
AT-0002,LT-0027
AT-0002,BIRE
AT-0002,IE-0023
AT-0002,PT-0089
AT-0002,EYAL
AT-0002,IM-0004
AT-0002,BG-0117
AT-0002,EFKI
AT-0002,BG-0115
LT-0011,EKCH
LT-0011,ESUE
LT-0011,DK-0033
LT-0011,LFNR
LT-0011,EKLS
LT-0011,IS-0003
LT-0011,PT-0118
LT-0011,LOIR
LT-0011,PT-0089
LT-0011,LT-0019
LT-0011,BG-0025
LT-0011,PT-0085
LT-0011,IE-0001
LT-0011,PT-0139
LT-0011,AT-0011
LT-0011,EYKR
LT-0011,LOGG
LT-0011,UA-0080
LT-0011,DK-0050
LT-0011,PT-0029
LT-0011,FI-0004
LT-0011,CZ-0185
LT-0011,LPMT
LT-0011,BG-0016
BIDV,UA-0008
BIDV,UKFW
BIDV,BIAE
BIDV,CZ-0192
BIDV,BITE
BIDV,BG-0031
BIDV,EFNS
BIDV,LOWK
BIDV,LOAT
BIDV,BIVH
BIDV,FR-0340
BIDV,EFTP
BIDV,BIVA
BIDV,LFBM
LT-0015,LPMT
LT-0015,BG-0119
LT-0015,EKHG
LT-0015,IE-0007
LT-0015,LFDT
LT-0015,BISN
LT-0015,EETI
LT-0015,EISG
LT-0015,SE-0032
LT-0015,PT-0147
LT-0015,LFON
LT-0015,LFRN
LT-0015,LOWG
LT-0015,BIBV
LT-0015,EYJB
LT-0014,EEPU
LT-0014,PT-0123
LT-0014,EKMB
LT-0014,EKNS
LT-0014,LGLR
LT-0014,BG-0046
LT-0014,UA-0008
LT-0014,EERA
LT-0014,EE-0007
LT-0014,GR-0005
LT-0014,EENA
LT-0014,GR-0011
LT-0014,CZ-0054
LT-0014,BG-0020
LT-0014,PT-0089
LT-0014,ESFY
LT-0014,UA-0014
LT-0014,LGSA
LT-0014,X-VIE
LT-0014,LGPA
LT-0014,EKCH
LT-0014,EFMA
LT-0019,EEHA
LT-0019,UKBB
LT-0019,LPMT
LT-0019,LOIR
LT-0019,LT-0011
LT-0019,EYSB
LT-0019,BG-0025
LT-0019,EFKI
LT-0019,EIGN
LT-0019,DK-0047
LT-0019,EFEU
LT-0019,DK-0014
LT-0019,BIBD
LT-0019,IE-0001
LT-0019,EEPU
LT-0019,BIVH
LT-0019,EKMB
LT-0019,LGPA
LT-0019,LKVP
LT-0019,EETN
LFRN,EKLS
LFRN,LFNR
LFRN,CZ-0185
LFRN,ESSP
LFRN,EEVI
LFRN,PT-0139
LFRN,CZ-0145
LFRN,LOAT
LFRN,BITM
LFRN,EFHL
LFRN,EFIK
LFRN,BG-0120
LFRN,LPMA
LFRN,PT-0085
LFRN,LT-0015
LFRN,LB11
LFRN,EYPR
EYLN,CZ-0079
EYLN,LGRD
EYLN,FI-0002
EYLN,EFHL
EYLN,BISN
EYLN,UA-0017
EYLN,BG-0083
EYLN,AT-0002
EYLN,EETN
EYLN,EGNS
EYLN,CZ-0122
EYLN,FR-0340
EYLN,BG-0016
EYLN,BG-0068
EYLN,CZ-0153
EYLN,SE-0058
EYLN,IE-0035
EYLN,LFLB
EYLN,ESSP
EYLN,EENA
EYLN,BG-0010
EYLN,EISG
EYLN,EFIK
EYLN,LFSV
EYLN,DK-0047
EYLN,EKVL
EYLN,LFIL
EYLN,SE-0060
LFRW,IS-0003
LFRW,EFJY
LFRW,EFEU
LFRW,EFIK
LFRW,BIAE
LFRW,FI-0012
LFRW,BIGJ
LFRW,LFLA
LFRW,PT-0088
LFRW,CZ-0145
LFRW,EE-9278
LFRW,LFBM
LFRW,EFPY
LFRW,EFKH
LFRW,LGIO
LFRW,BG-0083
LFRW,EKLS
LFRW,EEHA
LFRW,LKHV
LFRW,EYAL
LFRW,UA-0093
LFRW,UA-0175
LFRW,BIBD
LFRW,CZ-0122
LFRW,LT-0027
IS-0001,ESKK
IS-0001,LFBM
IS-0001,BISP
IS-0001,ESFA
IS-0001,EEHA
IS-0001,LKVP
IS-0001,EYSB
IS-0001,EERA
IS-0001,GR-0028
IS-0001,LKMB
IS-0001,FR-0320
IS-0001,SE-0074
IS-0001,EKHG
IS-0001,UKKH
IS-0001,IE-0023
IS-0001,EFPY
IS-0001,PT-0099
IS-0001,LGLR
IS-0001,EKNS
IS-0001,IM-0002
PT-0050,AT-0013
PT-0050,EFMA
PT-0050,EETN
PT-0050,LKMB
PT-0050,EENA
PT-0050,LB11
PT-0050,DK-0014
PT-0050,CZ-0073
PT-0050,CZ-0145
PT-0050,SE-0044
PT-0050,ESSP
PT-0050,LOGW
PT-0050,LGLR
PT-0050,UA-0082
PT-0050,EYKR
PT-0050,DK-0013
IS-0003,PT-0088
IS-0003,LFRW
IS-0003,FR-0512
IS-0003,LT-0011
IS-0003,FR-0340
IS-0003,PT-0144
IS-0003,DK-0014
IS-0003,UA-0047
IS-0003,UA-0093
IS-0003,LGST
IS-0003,FR-0320
IS-0003,LKMB
IS-0003,LOIJ
BITM,EE-0007
BITM,SE-0042
BITM,LFDT
BITM,EKVL
BITM,LFON
BITM,FI-0012
BITM,ESND
BITM,BISI
BITM,DE-0354
BITM,PT-0147
BITM,UA-0017
BITM,LFRN
BITM,LPST
BITM,BG-0042
BITM,EFHL
BITM,LOLC
BITM,CZ-0192
BITM,EE-7685
BITM,EKNS
AT-0013,LOWG
AT-0013,PT-0050
AT-0013,UA-0175
AT-0013,EFPY
AT-0013,LFDT
AT-0013,ESFY
AT-0013,GR-0064
AT-0013,LGIO
AT-0013,BIRE
AT-0013,LBVR
AT-0013,LFON
AT-0013,IM-0004
AT-0013,ESFA
AT-0013,LOGG
AT-0013,SE-0021
AT-0013,EFVT
AT-0013,EENI
AT-0013,LBHT
AT-0013,LT-0009
AT-0013,LKMK
AT-0013,EETI
AT-0013,PT-0139
LBHT,LB11
LBHT,UA-0014
LBHT,UA-0175
LBHT,BG-0010
LBHT,EKLS
LBHT,EEEI
LBHT,EFAA
LBHT,LKSU
LBHT,ESSP
LBHT,LT-0021
LBHT,LPST
LBHT,AT-0013
LBHT,EFHL
LBHT,EFKH
IE-0069,DK-0001
IE-0069,LGPA
IE-0069,EFPU
IE-0069,UKKH
IE-0069,IM-0006
IE-0069,LFBM
IE-0069,FI-0002
IE-0069,EKVL
IE-0069,FI-0012
IE-0069,UKLC
IE-0069,EERU
IE-0069,BIHI
IE-0069,PT-0118
IE-0069,LPFL
IE-0069,BIBD
IE-0069,BIRE
IE-0069,UA-0128
IE-0069,FR-0469
IE-0069,UKBB
IE-0069,EE-0009
IE-0069,GR-0052
IE-0069,LKMB
IE-0069,LOLF
IE-0069,IE-0024
IE-0069,PT-0037
IE-0069,SE-0060
EIKK,CZ-0126
EIKK,EYVI
EIKK,BG-0010
EIKK,EIBR
EIKK,ESSP
EIKK,EFKH
EIKK,EE-0007
EIKK,EYKR
EIKK,UA-0120
EIKK,EYSB
EIKK,LOGG
EIKK,BG-0017
EIKK,AT-0011
EIKK,EEEI
EIKK,BG-0120
EIKK,ESGJ
EIKK,EFIK
EIKK,UA-0128
EIKK,LFNR
EIKK,BG-0031
EIKK,LGIO
EIKK,LBBO
EIKK,EIWT
EIKK,UA-0080
LT-0021,LPST
LT-0021,BG-0042
LT-0021,EFPY
LT-0021,DE-0354
LT-0021,EIWT
LT-0021,X-VIE
LT-0021,EYTL
LT-0021,CZ-0153
LT-0021,EIBR
LT-0021,EE-7685
LT-0021,SE-0044
LT-0021,LFLA
LT-0021,EKCH
LT-0021,FI-0004
LT-0021,UA-0175
LT-0021,LKCM
LT-0021,IM-0006
LT-0021,LBHT
LT-0021,LOIR
LT-0021,BG-0117
LT-0021,EFNS
LT-0021,EKGL
LT-0021,CZ-0192
LT-0021,IM-0003
AT-0011,LOIJ
AT-0011,EFHL
AT-0011,EYTL
AT-0011,EYKS
AT-0011,UA-0120
AT-0011,PT-0085
AT-0011,LT-0011
AT-0011,EGNS
AT-0011,LFFP
AT-0011,BISI
AT-0011,SE-0043
AT-0011,EIKK
AT-0011,EICL
AT-0011,IE-0007
AT-0011,EYVI
AT-0011,IE-0020
AT-0011,BG-0120
BIVH,PT-0085
BIVH,SE-0006
BIVH,EEVU
BIVH,EEVI
BIVH,FR-0469
BIVH,GR-0052
BIVH,EE-9278
BIVH,BITE
BIVH,EINC
BIVH,LOIA
BIVH,ESKK
BIVH,LGLR
BIVH,LT-0019
BIVH,BIDV
BIVH,UA-0071
BIVH,EYSB
BIVH,PT-0118
BIVH,UA-0120
BIVH,BIBD
UA-0014,LBHT
UA-0014,LG55
UA-0014,PT-0144
UA-0014,PT-0118
UA-0014,FI-0012
UA-0014,BITE
UA-0014,IE-0020
UA-0014,EFHL
UA-0014,EYKR
UA-0014,UKKG
UA-0014,LGPA
UA-0014,PT-0099
UA-0014,LT-0014
UA-0014,EICL
UA-0014,BIGJ
UA-0014,LPMU
UA-0014,PT-0114
UA-0014,ESND
UA-0014,LFNR
UA-0014,EE-0007
LGSA,BIGJ
LGSA,IE-0007
LGSA,EFHL
LGSA,LOLG
LGSA,EFJY
LGSA,EFKK
LGSA,LOAD
LGSA,EENA
LGSA,SE-0043
LGSA,LT-0014
LGSA,CZ-0122
LGSA,LKSU
LGSA,LGML
LGSA,LGAV
LGSA,LKHD
LGSA,EYKA
LGSA,BISI
LGSA,BG-0117
LGSA,CZ-0185
LGSA,DK-0005
EYKA,EFEU
EYKA,LFYT
EYKA,ESSP
EYKA,ESUE
EYKA,LFFP
EYKA,ESFY
EYKA,IE-0026
EYKA,IE-0007
EYKA,LOWG
EYKA,LGST
EYKA,SE-0006
EYKA,LT-0003
EYKA,SE-0044
EYKA,PT-0147
EYKA,EGNS
EYKA,ESGJ
EYKA,EE-0010
EYKA,ESND
EYKA,BG-0083
EYKA,PT-0029
EYKA,EYVI
EYKA,LGSA
EYKA,EFKI
EYKA,LGIO
EYKA,CZ-0122
EYKA,LKJI
UA-0017,LPMU
UA-0017,BISP
UA-0017,BG-0025
UA-0017,DE-0354
UA-0017,EYLN
UA-0017,LOLT
UA-0017,BG-0119
UA-0017,BISN
UA-0017,GR-0064
UA-0017,DK-0047
UA-0017,BITM
UA-0017,DK-0005
UA-0017,EKLS
UA-0017,EFNS
UA-0017,LFNR
UA-0017,BIBD
UA-0017,EENA
LT-0027,LFBM
LT-0027,PT-0144
LT-0027,GR-0013
LT-0027,LG55
LT-0027,ESND
LT-0027,CZ-0079
LT-0027,PT-0029
LT-0027,DK-0001
LT-0027,AT-0002
LT-0027,LKMK
LT-0027,BISI
LT-0027,EERU
LT-0027,LFRW
BIVA,IE-0052
BIVA,PT-0114
BIVA,DK-0021
BIVA,LT-0009
BIVA,SE-0058
BIVA,LOAT
BIVA,CZ-0185
BIVA,EICL
BIVA,CZ-0145
BIVA,LFFP
BIVA,EFPU
BIVA,EENA
BIVA,LOLG
BIVA,SE-0044
BIVA,BIDV
BIVA,LPMU
BIVA,CZ-0057
BIVA,UKLC
BIVA,EYVK
EFEU,IE-0024
EFEU,EYKA
EFEU,LFRW
EFEU,CZ-0054
EFEU,DK-0001
EFEU,GR-0013
EFEU,EFLN
EFEU,UKGW
EFEU,PT-0144
EFEU,GR-0028
EFEU,LFIX
EFEU,BIAE
EFEU,BG-0031
EFEU,LT-0019
EFEU,LGLR
EFEU,UA-0047
EFEU,LGNX
EFEU,EISG
EFEU,LBBQ
EFEU,CZ-0057
EFEU,UA-0120
EFEU,EICL
EFEU,EEEI
EFEU,IE-0001
EETI,PT-0118
EETI,IE-0020
EETI,UA-0047
EETI,DK-0047
EETI,IE-0037
EETI,UA-0082
EETI,CZ-0126
EETI,LKMB
EETI,EYVI
EETI,LT-0015
EETI,UA-0180
EETI,BG-0117
EETI,ESND
EETI,GR-0011
EETI,LOAD
EETI,AT-0013
EETI,ESFJ
EETI,EFJY
EETI,FR-0445
EETI,SE-0032
EETN,DK-0033
EETN,DK-0013
EETN,EYVI
EETN,PT-0050
EETN,IE-0024
EETN,LB13
EETN,EYLN
EETN,LPST
EETN,LOIA
EETN,BIHI
EETN,UKGW
EETN,PT-0037
EETN,ESFA
EETN,LT-0019
EYKR,LOAA
EYKR,LOIJ
EYKR,LFSV
EYKR,EYVI
EYKR,EIKK
EYKR,UA-0014
EYKR,BG-0117
EYKR,LB13
EYKR,LT-0011
EYKR,LPMU
EYKR,GR-0013
EYKR,CZ-0158
EYKR,LKHD
EYKR,PT-0139
EYKR,DK-0047
EYKR,EE-0001
EYKR,BG-0120
EYKR,EYJB
EYKR,IM-0001
EYKR,EFIK
EYKR,UA-0008
EYKR,SE-0032
EYKR,IM-0002
EYKR,EICM
EYKR,PT-0050
EYKR,PT-0099
EYKR,PT-0123
EYKS,GR-0019
EYKS,DK-0047
EYKS,AT-0011
EYKS,LFIX
EYKS,EEVI
EYKS,EFIK
EYKS,UKCM
EYKS,LOLT
EYKS,IM-0006
LOSM,FR-0344
LOSM,EIGN
LOSM,FR-0512
LOSM,EFVT
LOSM,BISH
LOSM,LFBM
LOSM,LFNG
LOSM,BG-0068
LOSM,DK-0014
LOSM,LGLR
LOSM,EYVK
LOSM,LGRD
LOSM,BG-0010
LOSM,FR-0469
LOSM,CZ-0145
LOSM,EKVL
LOSM,EFKK
LOSM,EYTL
LOSM,EFPY
LOSM,PT-0144
LOSM,IM-0003
PT-0061,SE-0032
PT-0061,DK-0021
PT-0061,GR-0028
PT-0061,BIHI
PT-0061,BG-0046
PT-0061,EKMB
PT-0061,IE-0026
PT-0061,LOLF
PT-0061,EYPA
PT-0061,LKCM
PT-0061,FR-0340
PT-0061,PT-0088
PT-0061,LFLB
PT-0061,SE-0043
PT-0061,LOGW
PT-0061,CZ-0073
PT-0061,BISN
EFVT,UA-0080
EFVT,LOIA
EFVT,LOSM
EFVT,LFIX
EFVT,ESUE
EFVT,BG-0083
EFVT,BG-0020
EFVT,UKGW
EFVT,FI-0012
EFVT,BG-0042
EFVT,DK-0050
EFVT,AT-0013
EFVT,UA-0175
EFVT,EKHG
LGST,LOLC
LGST,CZ-0057
LGST,DK-0014
LGST,UKCM
LGST,EFIK
LGST,FR-0445
LGST,BG-0042
LGST,GR-0005
LGST,EYKA
LGST,PT-0123
LGST,ESFA
LGST,IS-0003
LGST,IE-0024
LGST,CZ-0122
LGST,LGAT
LGST,EKNS
LGST,ESFY
LGST,EKMB
LGST,EIWT
LGST,EEHA
LGST,UKFW
EFHJ,CZ-0073
EFHJ,ESFJ
EFHJ,CZ-0153
EFHJ,ESGJ
EFHJ,LOLC
EFHJ,ESSP
EFHJ,BG-0042
EFHJ,EERU
EFHJ,BIFZ
EFHJ,CZ-0158
EFHJ,LOAA
EFHJ,PT-0037
EFHJ,ESFY
EFHJ,EIAB
EFHJ,IE-0034
EFHJ,GR-0056
BIFZ,GR-0001
BIFZ,ESGJ
BIFZ,GR-0011
BIFZ,BG-0042
BIFZ,GR-0013
BIFZ,LKVP
BIFZ,EFHJ
BIFZ,FI-0002
BIFZ,UKLC
BIFZ,LFON
BIFZ,PT-0085
BIFZ,UA-0071
BIFZ,IM-0003
BIFZ,BG-0117
BIFZ,BG-0115
BIFZ,IM-0004
UA-0008,EIWT
UA-0008,BIDV
UA-0008,LT-0014
UA-0008,LFBM
UA-0008,LOAA
UA-0008,LT-0003
UA-0008,EGNS
UA-0008,EFJY
UA-0008,EYPR
UA-0008,PT-0114
UA-0008,SE-0043
UA-0008,EICM
UA-0008,IE-0052
UA-0008,BIGJ
UA-0008,SE-0074
UA-0008,ESFY
UA-0008,EIAB
UA-0008,UKBB
UA-0008,IE-0024
UA-0008,UKKH
UA-0008,LGAV
UA-0008,UA-0071
UA-0008,EYKR
UA-0008,PT-0144
UA-0008,LFON
EFHL,AT-0011
EFHL,UA-0175
EFHL,BG-0020
EFHL,SE-0021
EFHL,UA-0080
EFHL,LGSA
EFHL,EYLN
EFHL,EE-0010
EFHL,LKMB
EFHL,EGNS
EFHL,UA-0014
EFHL,LPMU
EFHL,EISG
EFHL,LOGW
EFHL,EYPR
EFHL,EE-0007
EFHL,LFRN
EFHL,DK-0013
EFHL,DK-0047
EFHL,LOLT
EFHL,BITM
EFHL,EE-0009
EFHL,IE-0035
EFHL,EYTL
EFHL,EFAA
EFHL,LBHT
EFHL,LOWK
EFHL,UA-0128
UA-0128,BG-0119
UA-0128,EFLN
UA-0128,IE-0020
UA-0128,CZ-0185
UA-0128,BIHU
UA-0128,LBBO
UA-0128,BG-0120
UA-0128,EYPR
UA-0128,LOLT
UA-0128,LFLA
UA-0128,IE-0069
UA-0128,UKKG
UA-0128,EFSO
UA-0128,PT-0020
UA-0128,EIKK
UA-0128,LT-0003
UA-0128,ESFA
UA-0128,EFHL
EE-0007,EEEI
EE-0007,BITM
EE-0007,IE-0052
EE-0007,EIKK
EE-0007,UKBB
EE-0007,LT-0014
EE-0007,PT-0089
EE-0007,EYVI
EE-0007,IE-0020
EE-0007,UKGW
EE-0007,EEVU
EE-0007,FR-0344
EE-0007,EFPU
EE-0007,EFJY
EE-0007,LGAT
EE-0007,EFHL
EE-0007,LGML
EE-0007,CZ-0122
EE-0007,EKHG
EE-0007,EIAB
EE-0007,EENA
EE-0007,EYPR
EE-0007,BG-0115
EE-0007,UA-0014
EE-7685,LGAV
EE-7685,BG-0046
EE-7685,LGAT
EE-7685,GR-0052
EE-7685,LFYT
EE-7685,LT-0021
EE-7685,IE-0007
EE-7685,EICM
EE-7685,PT-0020
EE-7685,BG-0120
EE-7685,LOWG
EE-7685,EERU
EE-7685,BISH
EE-7685,LOGW
EE-7685,BITM
EE-7685,FI-0004
EE-7685,SE-0063
EE-7685,LFNG
EE-7685,EKLS
EE-7685,DK-0001
EE-7685,BIHU
EE-7685,BISI
EE-7685,SE-0006
EE-7685,ESFY
EE-7685,CZ-0122
EE-0009,PT-0099
EE-0009,SE-0060
EE-0009,ESGJ
EE-0009,EEKE
EE-0009,PT-0029
EE-0009,ESKK
EE-0009,LKHV
EE-0009,FR-0344
EE-0009,EICM
EE-0009,ESSP
EE-0009,EEPU
EE-0009,PT-0147
EE-0009,EINC
EE-0009,PT-0114
EE-0009,EFHL
EE-0009,IE-0069
EE-0009,DK-0033
EE-0009,LPFL
EE-0009,BIOF
EE-0009,IE-0024
UA-0120,EFPU
UA-0120,FI-0002
UA-0120,EE-9278
UA-0120,EINC
UA-0120,BIHU
UA-0120,GR-0013
UA-0120,EFPY
UA-0120,AT-0011
UA-0120,UKLC
UA-0120,SE-0006
UA-0120,EFJY
UA-0120,EIKK
UA-0120,SE-0060
UA-0120,LG55
UA-0120,CZ-0185
UA-0120,BG-0119
UA-0120,EFEU
UA-0120,EICL
UA-0120,LGLR
UA-0120,BIVH
UA-0120,EYAL
EE-0005,BIAE
EE-0005,BISN
EE-0005,FR-0469
EE-0005,PT-0029
EE-0005,EE-0001
EE-0005,LG55
EE-0005,BG-0119
EE-0005,EEKE
EE-0005,BG-0115
EE-0005,PT-0085
EE-0005,EFKH
EE-0005,EKCH
EE-0005,IE-0024
EE-0005,LOLC
EE-0005,DE-0354
EE-0005,LFDT
EE-0005,LKMB
FR-0340,LOIR
FR-0340,CZ-0079
FR-0340,EFSO
FR-0340,EKNS
FR-0340,EYLN
FR-0340,EEVI
FR-0340,IE-0020
FR-0340,IS-0003
FR-0340,BG-0046
FR-0340,BG-0042
FR-0340,PT-0061
FR-0340,LOWK
FR-0340,BIBV
FR-0340,EFJY
FR-0340,GR-0019
FR-0340,LBVR
FR-0340,BG-0115
FR-0340,EISG
FR-0340,BIDV
FR-0340,ESGJ
FR-0340,EFLN
FR-0340,EYVK
FR-0340,EEKE
FR-0340,LOLF
EE-0001,BG-0031
EE-0001,LKVP
EE-0001,LOGW
EE-0001,EFLN
EE-0001,BG-0046
EE-0001,EYVI
EE-0001,EE-0005
EE-0001,BG-0083
EE-0001,EFPY
EE-0001,BIAE
EE-0001,LOLT
EE-0001,ESGJ
EE-0001,LT-0009
EE-0001,FR-0320
EE-0001,CZ-0145
EE-0001,IM-0004
EE-0001,DK-0021
EE-0001,EYKR
EE-0001,EKHG
EE-0001,LKCM
EE-0001,DK-0014
EE-0001,SE-0060
FR-0344,IM-0002
FR-0344,LOSM
FR-0344,UKFW
FR-0344,CZ-0185
FR-0344,PT-0139
FR-0344,FR-0320
FR-0344,LPMT
FR-0344,EE-0009
FR-0344,EE-0007
FR-0344,EERA
FR-0344,ESFA
FR-0344,LFIX
FR-0344,SE-0063
FR-0344,BIOF
FR-0344,LGIO
FR-0344,LB11
FR-0344,UKFG
FR-0344,BIHU
FR-0344,SE-0042
FR-0344,LPMU
PT-0037,EICM
PT-0037,CZ-0192
PT-0037,CZ-0054
PT-0037,LGAV
PT-0037,EFAA
PT-0037,BISH
PT-0037,LBBO
PT-0037,BIHU
PT-0037,SE-0058
PT-0037,EEEI
PT-0037,EEKE
PT-0037,EETN
PT-0037,EFHJ
PT-0037,IE-0020
PT-0037,EENI
PT-0037,IE-0069
PT-0037,EFNS
PT-0037,IM-0004
PT-0037,LGLR
PT-0037,SE-0042
FR-0469,DE-0354
FR-0469,EFTP
FR-0469,EE-0005
FR-0469,BIVH
FR-0469,BG-0117
FR-0469,SE-0058
FR-0469,IE-0037
FR-0469,IE-0069
FR-0469,LOWK
FR-0469,FI-0002
FR-0469,LOSM
FR-0469,EKSL
FR-0469,LOAD
FR-0469,DK-0021
FR-0469,EKGL
FR-0469,EKVL
FR-0469,PT-0123
FR-0469,LGML
FR-0469,LGLR
FR-0469,PT-0089
IE-0052,UA-0180
IE-0052,BIVA
IE-0052,EKMB
IE-0052,PT-0089
IE-0052,BISN
IE-0052,LFBM
IE-0052,BG-0120
IE-0052,EE-0007
IE-0052,LGML
IE-0052,LPFL
IE-0052,ESFA
IE-0052,EYJB
IE-0052,DK-0001
IE-0052,LKCM
IE-0052,UA-0008
IE-0052,LOIA
IE-0052,X-VIE
IE-0052,EEVU
IE-0052,LGAV
IE-0052,EFLN
IE-0052,LOIJ
IE-0052,LFYT
IE-0052,LGAT
IE-0052,ESQO
IE-0052,EFTP
IE-0052,FR-0320
EKSL,BG-0083
EKSL,FR-0320
EKSL,PT-0089
EKSL,UKLC
EKSL,EYAL
EKSL,CZ-0158
EKSL,LB11
EKSL,EFMA
EKSL,LPMU
EKSL,UA-0093
EKSL,UA-0082
EKSL,CZ-0073
EKSL,IM-0004
EKSL,LOGW
EKSL,EIGN
EKSL,LOAD
EKSL,LOIR
EKSL,FR-0469
EKSL,UKGW
EKSL,CZ-0079
EKSL,LFIX
EEEI,EKGL
EEEI,EE-0007
EEEI,EKMB
EEEI,ESKK
EEEI,LFBM
EEEI,DK-0047
EEEI,EKNS
EEEI,DK-0001
EEEI,LFYT
EEEI,PT-0037
EEEI,EIKK
EEEI,LBHT
EEEI,BIRE
EEEI,UKGW
EEEI,EKLS
EEEI,GR-0019
EEEI,LFLA
EEEI,LOLG
EEEI,SE-0063
EEEI,EFEU
BG-0119,LT-0015
BG-0119,UA-0128
BG-0119,IE-0035
BG-0119,EE-0005
BG-0119,UA-0017
BG-0119,PT-0114
BG-0119,UKFG
BG-0119,LBBO
BG-0119,IM-0006
BG-0119,UA-0120
BG-0119,UKLC
BG-0119,SE-0044
BG-0119,LT-0009
BG-0119,FI-0012
BG-0119,BIHI
BG-0119,LFLB
BG-0119,ESFJ
LFBM,IS-0001
LFBM,LT-0027
LFBM,LFLB
LFBM,IE-0052
LFBM,IE-0069
LFBM,UA-0008
LFBM,EEEI
LFBM,ESND
LFBM,LOSM
LFBM,LFRW
LFBM,BG-0120
LFBM,DK-0033
LFBM,DE-0354
LFBM,BIHU
LFBM,LG55
LFBM,BIRE
LFBM,ESSP
LFBM,LGAT
LFBM,UA-0071
LFBM,SE-0044
LFBM,IE-0001
LFBM,EINC
LFBM,BIDV
LFBM,BIBV
LT-0003,DK-0005
LT-0003,BG-0083
LT-0003,LB11
LT-0003,UA-0008
LT-0003,FR-0445
LT-0003,EYKA
LT-0003,ESFJ
LT-0003,ESFA
LT-0003,SE-0074
LT-0003,EERA
LT-0003,LFLA
LT-0003,EYJB
LT-0003,EFKH
LT-0003,EFKI
LT-0003,UKGW
LT-0003,BIGJ
LT-0003,UA-0128
LT-0003,LPMA
LT-0003,LPMU
LPFL,SE-0021
LPFL,PT-0139
LPFL,BG-0115
LPFL,IE-0052
LPFL,EFPU
LPFL,PT-0085
LPFL,IE-0069
LPFL,LPMU
LPFL,LGAV
LPFL,EERA
LPFL,LFSV
LPFL,FR-0512
LPFL,BISP
LPFL,IE-0023
LPFL,LKMB
LPFL,EE-0009
LPFL,EYTL
LPFL,EICM
LPFL,LKBA
LPFL,EYJB
LPFL,EFLN
LPFL,EIBR
LPFL,BIHU
LPFL,IE-0034
LPFL,FI-0012
LPFL,EIWT
LPFL,EFMA
ESQO,PT-0114
ESQO,LKHD
ESQO,IE-0037
ESQO,EEPU
ESQO,LOLC
ESQO,BIHU
ESQO,EEHA
ESQO,ESND
ESQO,UA-0093
ESQO,EEJI
ESQO,BG-0042
ESQO,LPMA
ESQO,LGML
ESQO,CZ-0153
ESQO,DK-0014
ESQO,IE-0052
ESQO,BIHI
LT-0009,EKNS
LT-0009,BISH
LT-0009,IE-0037
LT-0009,GR-0028
LT-0009,LPST
LT-0009,EKVL
LT-0009,BG-0020
LT-0009,EYAL
LT-0009,BIVA
LT-0009,BIHI
LT-0009,EE-0001
LT-0009,BG-0017
LT-0009,EFKK
LT-0009,EGNS
LT-0009,UA-0080
LT-0009,BG-0068
LT-0009,PT-0144
LT-0009,EENI
LT-0009,GR-0056
LT-0009,BG-0046
LT-0009,BG-0119
LT-0009,CZ-0079
LT-0009,AT-0013
LT-0009,LFON
LT-0009,EE-0010
LT-0009,EFPU
LT-0009,LGML
EE-0010,BITE
EE-0010,FI-0012
EE-0010,DK-0014
EE-0010,EFHL
EE-0010,DK-0013
EE-0010,SE-0032
EE-0010,UKKH
EE-0010,CZ-0145
EE-0010,LGAV
EE-0010,LOLC
EE-0010,SE-0021
EE-0010,UA-0175
EE-0010,BISI
EE-0010,UA-0071
EE-0010,SE-0042
EE-0010,LKJI
EE-0010,EYKA
EE-0010,EKHG
EE-0010,LT-0009
EE-0010,LOAT
EE-0010,LOLT
UKBB,LT-0019
UKBB,GR-0064
UKBB,CZ-0057
UKBB,IM-0004
UKBB,FR-0445
UKBB,EE-0007
UKBB,AT-0002
UKBB,SE-0074
UKBB,PT-0118
UKBB,BISP
UKBB,SE-0021
UKBB,UKKH
UKBB,UA-0071
UKBB,IE-0069
UKBB,UA-0008
UKBB,EIWT
UKBB,EKHM
UKBB,BG-0120
UKBB,IE-0035
UKBB,EFPU
UKBB,UKFW
EEVI,LFDT
EEVI,BG-0117
EEVI,BIVH
EEVI,CZ-0185
EEVI,GR-0005
EEVI,GR-0019
EEVI,UKKH
EEVI,IM-0002
EEVI,BG-0025
EEVI,LFNR
EEVI,FR-0340
EEVI,ESMN
EEVI,EYPA
EEVI,LFRN
