from,to
NGTU,NFRS
NGTU,HTEN
NGTU,WPAT
NGTU,LYBE
NGTU,SK-0075
NGTU,LGIO
NGTU,OKAS
NGTU,LR-0003
NGTU,HASD
NGTU,SY-0023
NGTU,LYVR
NGTU,EIBR
NGTU,VLAP
NGTU,UZ-0086
NGTU,LAKO
NGTU,NLWF
NGTU,AGEV
SGCU,MDV
SGCU,VTUD
SGCU,LBVR
SGCU,VE-0202
SGCU,HTUV
SGCU,SLBS
SGCU,ZMHH
SGCU,UTDD
SGCU,NZOH
SGCU,NTGY
SGCU,LGIO
SGCU,WIDS
SGCU,PE-0010
SGCU,FOON
SGCU,TZ-0133
SGCU,VRBK
SGCU,VLAP
SGCU,OPBR
SGCU,NGTR
SGCU,LYKV
SGCU,MYS
SGCU,FK-0013
SGCU,FMZJ
SGCU,FEGU
SGCU,EBSH
SGCU,MN-0003
SGCU,FIMR
SGCU,SY-0027
SGCU,SPOR
SGCU,SEEZ
SGCU,BW-0013
SGCU,RJFC
SGCU,NTAA
SGCU,UGKO
SGCU,NIUE
SGCU,UZ-0117
SGCU,DJ-0001
SGCU,NWWP
SGCU,HAAL
RS-0005,BG-0017
RS-0005,EFAA
RS-0005,EBBO
RS-0005,AL-0010
RS-0005,MY-GTK
RS-0005,GQNI
RS-0005,OPMR
RS-0005,GLCM
RS-0005,ES-0048
RS-0005,SY-0023
RS-0005,NGMA
RS-0005,SEJE
RS-0005,FK-0036
RS-0005,FOGK
RS-0005,SLJV
RS-0005,DTMB
RS-0005,MT-0001
RS-0005,SI-0022
RS-0005,UG0U
RS-0005,SK-0032
RS-0005,ID-KCI
RS-0005,SPDR
RS-0005,NTGI
RS-0005,FK-0026
RS-0005,ID-0088
RS-0005,TZ-0119
RS-0005,WPAT
RS-0005,SPOA
RS-0005,EBGL
RS-0005,SVHH
RS-0005,MT-0006
RS-0005,PK-0049
RS-0005,SEKH
RS-0005,EFPY
RS-0005,SLBS
RS-0005,OPMT
RS-0005,PK-GRT
FEFI,SK-0008
FEFI,EFHJ
FEFI,KW-0016
FEFI,EBLN
FEFI,UGKO
FEFI,HAKD
FEFI,HDMO
FEFI,LAVL
FEFI,CGT
FEFI,EC-0034
FEFI,LHBC
FEFI,VE-0202
FEFI,NWWV
FEFI,SPOR
FEFI,AO-0012
FEFI,LEVT
FEFI,IE-0001
FEFI,SI-0019
FEFI,BG-0031
FEFI,OPKT
FEFI,NWWP
FEFI,OKBK
FEFI,WPDB
FEFI,LT-0027
FEFI,DFOU
FEFI,FOOR
FEFI,WBGO
FEFI,EIWT
FEFI,SVRX
FEFI,HAWC
FEFI,FIMR
FEFI,ZZ-0002
FEFI,EICL
FEFI,NTGA
FEFI,FEGU
RS-0007,NFNB
RS-0007,PF-0002
RS-0007,ZMDZ
RS-0007,LAKU
RS-0007,GQNS
RS-0007,UT1B
RS-0007,EFHJ
RS-0007,OS63
RS-0007,SEBW
RS-0007,FGBT
RS-0007,WPDB
RS-0007,LJCE
RS-0007,TL-0002
RS-0007,ET-0007
RS-0007,SPRM
RS-0007,NLWW
RS-0007,AGEV
RS-0007,EYPA
RS-0007,LAGJ
RS-0007,SY-0023
RS-0007,FEGU
RS-0007,NZMO
RS-0007,MU-0001
RS-0007,HDAM
RS-0007,HAAL
RS-0007,AO-0037
RS-0007,PK-0024
RS-0007,WALT
RS-0007,GQ-0001
RS-0007,SK-0012
RS-0007,TH-0032
RS-0007,HLLQ
RS-0007,HU-0005
RS-0007,PY-0041
RS-0007,GQNM
RS-0007,NGON
RS-0007,SK-0032
RS-0006,BW-0061
RS-0006,DTTG
RS-0006,EYVK
RS-0006,FOGR
RS-0006,HLLQ
RS-0006,AGGV
RS-0006,TJ-0001
RS-0006,ES-0048
RS-0006,FEFW
RS-0006,ID-0088
RS-0006,TZ-0021
RS-0006,WPVQ
RS-0006,FK-0013
RS-0006,TZ-0133
RS-0006,SEKH
RS-0006,HDHE
RS-0006,NWWP
RS-0006,GA-GAX
RS-0006,EYSB
RS-0006,SE09
RS-0006,NFRS
RS-0006,SY-0010
RS-0006,UTSR
RS-0006,UZ-0116
RS-0006,OS63
RS-0006,ES-0209
RS-0006,OS73
RS-0006,EBGL
RS-0006,EYJB
RS-0006,FK-0024
RS-0006,BE-0001
RS-0006,NTGI
FK-0030,ID-KCI
FK-0030,HAMM
FK-0030,RS-0021
FK-0030,EFMA
FK-0030,TZ-0021
FK-0030,FEGU
FK-0030,VE-0202
FK-0030,WBKP
FK-0030,VLSB
FK-0030,EFLN
FK-0030,DTTR
FK-0030,ZZ-0002
FK-0030,BW-0043
FK-0030,EYJB
FK-0030,MT-0004
FK-0030,HDMO
FK-0030,AO-0012
FK-0030,TJ-0002
FK-0030,DFOU
FK-0030,EYPA
FK-0030,GLNA
FK-0030,LBBQ
FK-0030,UZ-0086
FK-0030,MV-0011
FK-0030,EFAA
FK-0030,OJJR
FK-0030,RJTA
FK-0030,LZDV
VTUD,SGCU
VTUD,LGAV
VTUD,LASR
VTUD,NFNB
VTUD,SK-0008
VTUD,DFET
VTUD,FI-0012
VTUD,ES-0248
VTUD,HTEN
VTUD,NFNK
VTUD,NWWP
VTUD,OJJR
VTUD,AL-LA10
VTUD,Z19M
VTUD,LG55
VTUD,GE-0011
VTUD,SEKH
VTUD,OP21
VTUD,EC-0010
VTUD,VE-0105
VTUD,LR-0003
VTUD,NZ-0079
VTUD,LYPN
VTUD,FEFB
VTUD,BG-0017
VTUD,SPRM
VTUD,NTAA
VTUD,SI-0022
VTUD,NTGA
VTUD,NFNV
VTUD,FOON
VTUD,MR-0011
VTUD,NGNU
VTUD,EFMA
VTUD,JP-1017
VTUD,DFOU
FK-0033,AGEV
FK-0033,FK-0015
FK-0033,NFMA
FK-0033,ET-0007
FK-0033,AL-0010
FK-0033,GQ-0001
FK-0033,EYJB
FK-0033,MU-0002
FK-0033,TJ-0009
FK-0033,GA-0008
FK-0033,WBSB
FK-0033,ES-0265
FK-0033,LAKO
FK-0033,HLZU
FK-0033,EICM
FK-0033,BG-0020
FK-0033,ZMHU
FK-0033,LJCE
FK-0033,WPFL
FK-0033,FOGR
FK-0033,TZ-0092
FK-0033,GQNM
FK-0033,ZMUL
FK-0033,RS-0015
FK-0033,LATI
FK-0033,TZ-0021
FK-0033,FR-0314
FK-0033,HAFN
FK-0033,DFEK
FK-0033,DFEB
FK-0033,TZ-0133
FK-0033,HLLQ
FK-0033,MYS
FK-0033,ID-0176
FK-0033,BE-0001
FK-0033,TL-0001
FK-0033,VLSN
FK-0033,SPGU
FK-0033,SPOA
FK-0033,HU-0051
FK-0033,GQNI
FK-0033,NFKD
FK-0033,ZMBH
FK-0033,ES-0248
FK-0033,SPEQ
FEFP,UGSS
FEFP,GR-0001
FEFP,LA-0006
FEFP,MT-0004
FEFP,LAKO
FEFP,OPMR
FEFP,NGTR
FEFP,IE-0034
FEFP,NZOH
FEFP,PK-0049
FEFP,LJPZ
FEFP,PY-0083
FEFP,SLNV
FEFP,PY-0028
FEFP,DFET
FEFP,WBKU
FEFP,NWWP
FEFP,FEFW
FEFP,FI-0012
FEFP,NFRS
FEFP,OSDZ
FEFP,NZCI
FEFP,EYLN
FEFP,GQNM
FEFP,FK-0027
FEFP,WIDS
FEFP,LASR
FEFQ,ZMOT
FEFQ,MYS
FEFQ,ES-0248
FEFQ,WBGM
FEFQ,VE-0202
FEFQ,SLEZ
FEFQ,WPOC
FEFQ,EFHJ
FEFQ,EBBO
FEFQ,SK-0015
FEFQ,LT-0019
FEFQ,MU-0002
FEFQ,TH-0032
FEFQ,NWWV
FEFQ,SEHZ
FEFQ,ES-0156
FEFQ,PY-0042
FEFQ,LHSM
FEFQ,PE-0022
FEFQ,NGNU
FEFQ,VRMV
FEFQ,OJJR
FEFQ,AGGV
FEFQ,NWWW
FEFQ,AO-0005
FEFQ,ZMTL
FEFR,VLPS
FEFR,FMZJ
FEFR,LAVL
FEFR,VTPT
FEFR,NGAB
FEFR,FGBT
FEFR,HDAG
FEFR,FND
FEFR,JP-2403
FEFR,MR-0006
FEFR,LGSA
FEFR,SEBW
FEFR,MYS
FEFR,SE09
FEFR,SK-0023
FEFR,ES-0061
FEFR,GQPA
FEFR,MT-0003
FEFR,MDV
FEFR,TJ-0006
FEFR,HDOB
FEFR,HU-0051
FEFR,SY-0023
FEFR,FHAW
FEFR,AGGK
FEFR,ID-KCI
FEFR,LATI
FEFR,LGIO
FEFR,LHBC
FEFR,WBGO
FEFR,AGGB
FEFR,LR-0003
FEFR,NZCI
FEFR,LASK
FK-0036,ES-0209
FK-0036,OS63
FK-0036,FK-0015
FK-0036,FEFW
FK-0036,TL-0002
FK-0036,MY-0022
FK-0036,DTTA
FK-0036,LZSV
FK-0036,HDMO
FK-0036,GLGE
FK-0036,LGRD
FK-0036,PY-0011
FK-0036,WBGM
FK-0036,FK-0026
FK-0036,RS-0005
FK-0036,BW-0020
FK-0036,TH-0011
FK-0036,FNCV
FK-0036,PY-0028
FK-0036,EGJJ
FK-0036,OKDI
FK-0036,DTTI
FK-0036,BW-0013
FK-0036,EBGL
FK-0036,MT-0002
FK-0036,NFNA
FK-0036,TZ-0021
FK-0036,TJ-0002
FK-0036,WBKU
FK-0036,LGAT
FK-0036,FEGU
FK-0036,TH-0012
FK-0036,NLWF
FK-0036,TJ-0006
FK-0036,MU-0002
FEFW,PE-0023
FEFW,ZMOT
FEFW,NGTM
FEFW,EBFN
FEFW,FK-0036
FEFW,HDAG
FEFW,FOGF
FEFW,EBNO
FEFW,AO-0048
FEFW,RS-0006
FEFW,KI-0002
FEFW,SLCP
FEFW,UZ-0021
FEFW,AGGM
FEFW,FMZJ
FEFW,TJ-0004
FEFW,WPAT
FEFW,WBGM
FEFW,WALT
FEFW,TJ-0002
FEFW,LGIO
FEFW,OKAJ
FEFW,EYSB
FEFW,LAKO
FEFW,FBNT
FEFW,FND
FEFW,PY-0028
FEFW,FEFP
FEFW,MT-0005
FEFW,NTGH
FEFW,ES-0061
FEFW,LHKI
FEFW,OJJR
FEFW,FEFB
FEFW,WPVQ
FEFW,HDAM
FEFW,VRNT
FEFW,UZ-0006
FEFW,ID-KCI
FEFW,VE-0105
FEFW,OKBK
FEFW,OPMT
ID-0266,TH-0011
ID-0266,OKAS
ID-0266,RJCB
ID-0266,EICL
ID-0266,TJ-0001
ID-0266,HTMG
ID-0266,NTTG
ID-0266,SY-0023
ID-0266,FBTS
ID-0266,SLEZ
ID-0266,UTSR
ID-0266,PY-0041
ID-0266,OKDI
ID-0266,SEJE
ID-0266,NTKF
ID-0266,BW-0043
ID-0266,MN-0005
ID-0266,ZMBH
ID-0266,RS-0021
ID-0266,AL-LA10
ID-0266,GA-0009
ID-0266,SPOR
ID-0266,LMML
ID-0266,FBOM
ID-0266,NZMO
ID-0266,NGTM
ID-0266,HL70
ID-0266,VTPT
ID-0266,DTTX
ID-0266,NFRS
ID-0266,HL68
ID-0266,HDMO
ID-0266,SLSS
ID-0266,SPEQ
ID-0266,BG-0020
ID-0266,EISG
BO-BVL,AL-LA10
BO-BVL,NTTG
BO-BVL,GCXO
BO-BVL,LGRD
BO-BVL,LYBE
BO-BVL,AO-0005
BO-BVL,AO-0048
BO-BVL,KI-0002
BO-BVL,HL70
BO-BVL,NWWL
BO-BVL,ES-0048
BO-BVL,NWWW
BO-BVL,Z19M
BO-BVL,SPRM
BO-BVL,BYL
BO-BVL,OP21
BO-BVL,LYVR
BO-BVL,DTTI
BO-BVL,OSDZ
BO-BVL,FGBT
BO-BVL,HLZU
BO-BVL,SEHZ
BO-BVL,OCS
BO-BVL,GA-0006
BO-BVL,LAKO
BO-BVL,WBKP
BO-BVL,PK-0024
BO-BVL,SVSS
BO-BVL,HDAS
BO-BVL,FOGR
BO-BVL,WPAT
BO-BVL,NGMA
BO-BVL,TZ-0133
BO-BVL,SPOR
BO-BVL,FI-0012
BO-BVL,RJFC
DFOU,PE-0010
DFOU,LA-0006
DFOU,AGRM
DFOU,UGSB
DFOU,SK-0012
DFOU,VE-0202
DFOU,HDHE
DFOU,AO-0043
DFOU,DTTI
DFOU,WIOS
DFOU,OKBK
DFOU,OKAS
DFOU,AL-0003
DFOU,EYSB
DFOU,TF-0001
DFOU,SI-0010
DFOU,FK-0030
DFOU,NTGH
DFOU,FI-0012
DFOU,LJCL
DFOU,NLWF
DFOU,DTTB
DFOU,FEFI
DFOU,UGKO
DFOU,NFNS
DFOU,SEHZ
DFOU,NZWV
DFOU,EC-0010
DFOU,MYS
DFOU,TH-0004
DFOU,SI-0019
DFOU,ET-0001
DFOU,LR-0003
DFOU,NTKN
DFOU,VTUD
DFOU,WALT
DFOR,MV-0011
DFOR,NTKF
DFOR,AGGB
DFOR,BG-0031
DFOR,MT-0001
DFOR,PE-0010
DFOR,ZZ-0002
DFOR,ES-0084
DFOR,SI-0019
DFOR,AO-0011
DFOR,LYKV
DFOR,DFEB
DFOR,HTMG
DFOR,TZ-0136
DFOR,FOY
DFOR,ZMHU
DFOR,VTSE
DFOR,WIOS
DFOR,IE-0001
DFOR,BW-0013
DFOR,FGAB
DFOR,PY-0068
DFOR,TL-0002
DFOR,PY-0028
DFOR,LZDV
DFOR,UGSS
DFOR,BG-0046
DFOR,TH-0032
DFOR,LBBQ
DFOR,WIDS
DFOR,RS-0018
DFOR,FBOM
DFOR,EYKS
DFOR,GR-0001
DFOR,TH-0011
DFOR,FI-0002
DFOR,FBTS
DFOR,Z19M
DFOR,NTKN
DFOR,OKBK
WALT,BW-0013
WALT,FN18
WALT,SK-0008
WALT,FHAW
WALT,AGKG
WALT,HU-0062
WALT,LG55
WALT,WBAK
WALT,EBGL
WALT,HAKD
WALT,OP21
WALT,PF-0002
WALT,LJPZ
WALT,EIBR
WALT,FK-0013
WALT,TZ-0133
WALT,FEFW
WALT,VTPT
WALT,TH-0012
WALT,EICM
WALT,RS-0007
WALT,NFKD
WALT,ID-0088
WALT,OKAJ
WALT,UTDK
WALT,DFCR
WALT,LYVR
WALT,AO-0043
WALT,NZOH
WALT,SI-0009
WALT,DFOU
TL-0001,OKBK
TL-0001,TZ-0133
TL-0001,GR-0011
TL-0001,OPMR
TL-0001,SVHH
TL-0001,DTTZ
TL-0001,LYPN
TL-0001,FBCM
TL-0001,NTAA
TL-0001,PY-0068
TL-0001,DFCR
TL-0001,OCS
TL-0001,MV-0007
TL-0001,UZ-0117
TL-0001,FOGK
TL-0001,UZ-0086
TL-0001,VRMO
TL-0001,SI-0010
TL-0001,HTEN
TL-0001,LGIO
TL-0001,SPSI
TL-0001,FBMN
TL-0001,TJ-0002
TL-0001,FHSH
TL-0001,SLNV
TL-0001,NGTM
TL-0001,AO-0043
TL-0001,TJ-0001
TL-0001,ZMAT
TL-0001,GQNJ
TL-0001,EYAL
TL-0001,FK-0033
TL-0001,MU-0001
TL-0001,UG24
TL-0001,LEVT
TL-0001,EC-0010
TL-0001,VLOS
TL-0001,OKAJ
GR-0001,FEFP
GR-0001,SLNV
GR-0001,NWWE
GR-0001,FOGR
GR-0001,LHKI
GR-0001,FBCM
GR-0001,DFOF
GR-0001,TZ-0021
GR-0001,HDAG
GR-0001,LGLR
GR-0001,WBKU
GR-0001,EIBR
GR-0001,WAWW
GR-0001,LA-0001
GR-0001,FGSL
GR-0001,ZMUL
GR-0001,JP-1974
GR-0001,UZ-0096
GR-0001,GLGE
GR-0001,PY-0042
GR-0001,NLWW
GR-0001,SLEZ
GR-0001,VTCR
GR-0001,PF-0002
GR-0001,FIMP
GR-0001,SPEQ
GR-0001,LZSV
GR-0001,DFOR
GR-0001,ZMHU
GR-0001,LR-0004
GR-0001,NGNU
GR-0001,BW-0061
GR-0001,HL57
GR-0001,MR-0002
TL-0002,OS73
TL-0002,LAGJ
TL-0002,GR-0011
TL-0002,NFRS
TL-0002,FK-0036
TL-0002,SK-0008
TL-0002,GQPA
TL-0002,NIUE
TL-0002,DFCR
TL-0002,SPDR
TL-0002,RS-0007
TL-0002,VTPT
TL-0002,LR-0002
TL-0002,LASK
TL-0002,HU-0049
TL-0002,AGKG
TL-0002,NZWM
TL-0002,LZDV
TL-0002,PF-0002
TL-0002,ID-0062
TL-0002,SI-0022
TL-0002,EFHJ
TL-0002,DFOR
TL-0002,PY-0001
TL-0002,SVRX
TL-0002,NTTG
TL-0002,FOGE
TL-0002,GLNA
TL-0002,BE-0001
TL-0002,VTSE
TL-0002,NWWB
TL-0002,SVSS
TL-0002,WBSB
TL-0002,BE-0037
TL-0002,NFFO
TL-0002,ZMAT
TL-0002,NFNV
TL-0002,UGSS
TL-0002,HU-0005
TL-0002,NWWI
SEBW,IE-0034
SEBW,SVHH
SEBW,DTTX
SEBW,FOGK
SEBW,HDTJ
SEBW,GLGE
SEBW,WIOS
SEBW,RS-0007
SEBW,FEFR
SEBW,OCS
SEBW,NFNK
SEBW,VE-0202
SEBW,AGOB
SEBW,UZ-0152
SEBW,ES-0084
SEBW,VRNT
SEBW,EBNO
SEBW,WBSB
SEBW,SLBS
SEBW,SLJV
SEBW,PY-0083
SEBW,VRBK
SEBW,NWWW
SEBW,HU-0062
SEBW,DTKA
SEBW,DTMB
SEBW,TZ-0021
SEBW,UGSS
SEBW,LT-0027
SEBW,NTKN
SEBW,ID-0088
SEBW,SI-0021
SK-0075,BE-0037
SK-0075,DFEK
SK-0075,WPDB
SK-0075,PK-0024
SK-0075,MT-0006
SK-0075,VREI
SK-0075,EYKS
SK-0075,HAWC
SK-0075,ES-0122
SK-0075,DTMB
SK-0075,FR-0314
SK-0075,UGKO
SK-0075,NTKF
SK-0075,VE-0105
SK-0075,UGSS
SK-0075,DTTR
SK-0075,NIUE
SK-0075,KI-0001
SK-0075,EIWT
SK-0075,IE-0020
SK-0075,SEJE
SK-0075,AO-0011
SK-0075,WBGR
SK-0075,OKAS
SK-0075,WBKU
SK-0075,BW-0020
SK-0075,LGRD
SK-0075,JP-1017
SK-0075,TZ-0021
SK-0075,NGTU
SK-0075,TZ-0133
SK-0075,LGLR
SK-0075,SPDR
SK-0075,TH-0011
SK-0075,HU-0033
SK-0075,LT-0027
SK-0075,VTPT
SK-0075,IE-0034
SK-0075,GE-0001
SK-0075,ET-0007
SK-0075,MT-0004
SK-0075,TH-0012
HDAG,DFER
HDAG,JP-1974
HDAG,DTTB
HDAG,UZ-0006
HDAG,FEFR
HDAG,WBAK
HDAG,TZ-0021
HDAG,PY-0083
HDAG,FEFW
HDAG,SY-0011
HDAG,GR-0001
HDAG,HL84
HDAG,TF-0001
HDAG,ET-0007
HDAG,HTMG
HDAG,GQNS
HDAG,MYS
HDAG,FK-0013
HDAG,AO-0037
HDAG,FIMR
HDAG,LG55
HDAG,NZRA
HDAG,GCXO
HDAG,HU-0049
HDAG,DTTR
HDAG,VTPT
HDAG,LGAT
HDAG,HL68
HDAG,TH-0032
HDAG,HDAS
HDAG,DTKA
HDAG,SVMW
HDAG,HDAM
HDAG,GQPA
HDAG,SLEZ
HDAG,GR-0011
HDAG,EISG
HDAG,LA-0006
HDAG,WAPC
EBFN,FR-0314
EBFN,AL-0010
EBFN,DFET
EBFN,ES-0084
EBFN,VLSN
EBFN,FEFW
EBFN,LG55
EBFN,ID-0088
EBFN,NWWP
EBFN,PE-0023
EBFN,HTOL
EBFN,NTGY
EBFN,TZ-0109
EBFN,MN-0003
EBFN,VE-0105
EBFN,SPGU
EBFN,SI-0019
EBFN,MR-0003
EBFN,NGMA
EBFN,EFMA
EBFN,LMML
EBFN,MYS
EBFN,RVC
EBFN,EIWT
EBFN,LR-0002
EBFN,ZZ-0002
EBFN,MT-0006
EBFN,SLJV
EBFN,ZMHU
EBFN,VE-0216
EBFN,KI-0001
DTMB,TH-0012
DTMB,DTTR
DTMB,WPVQ
DTMB,SLNV
DTMB,VREI
DTMB,WAPC
DTMB,SLEZ
DTMB,LYPN
DTMB,WBGM
DTMB,BW-0020
DTMB,AO-0041
DTMB,SK-0075
DTMB,SPSI
DTMB,EYAL
DTMB,EFPY
DTMB,NZOH
DTMB,NFNS
DTMB,HLWA
DTMB,NLWF
DTMB,HDCH
DTMB,EFAA
DTMB,NZ-0016
DTMB,RS-0005
DTMB,GE-0011
DTMB,GQNJ
DTMB,TZ-0136
DTMB,SLUC
DTMB,NZCI
DTMB,EBGL
DTMB,LA-0003
DTMB,GLTN
DTMB,OKAS
DTMB,WPAT
DTMB,LGAV
DTMB,VLSN
DTMB,HAWC
DTMB,VRBK
DTMB,RJCC
DTMB,FBNT
DTMB,GE-0015
DTMB,SLSS
DTMB,GQPA
DTMB,SEBW
DTMB,BG-0020
DTMB,VLPS
DTMB,VRMM
DTMB,HU-0005
DTMB,SPDR
DTMB,AGGB
DTMB,UG24
DTMB,FK-0027
DTMB,GR-0011
DTMB,RJTA
DTMB,JP-1950
SLPW,SVPG
SLPW,EBSH
SLPW,AGGM
SLPW,EYLN
SLPW,IE-0023
SLPW,UGMM
SLPW,MV-0011
SLPW,EFKH
SLPW,NGAB
SLPW,OCS
SLPW,MY-0022
SLPW,SEJE
SLPW,FK-0013
SLPW,NZWV
SLPW,NTKH
SLPW,OKAS
SLPW,FOY
SLPW,GR-0028
SLPW,RVC
SLPW,MT-0002
SLPW,GA-0008
SLPW,GR-0011
SLPW,BG-0068
SLPW,MY-GTK
SLPW,LT-0027
SLPW,SLUC
SLPW,TF-0001
SLPW,NZCI
SLPW,HU-0051
SLPW,LB13
SLPW,NZMO
SLPW,FBMU
SLPW,EYJB
SLPW,SI-0009
SLPW,FN18
SLPW,EBBX
SLPW,DTTX
SLPW,ES-0209
SLPW,NZ-0079
SLPW,PE-0022
FBCM,SPOA
FBCM,WPMN
FBCM,TJ-0009
FBCM,GR-0001
FBCM,EFPY
FBCM,FND
FBCM,NTKH
FBCM,TL-0001
FBCM,EFAA
FBCM,SI-0010
FBCM,TJ-0001
FBCM,MR-0011
FBCM,DT70
FBCM,LGLR
FBCM,SY-0027
FBCM,EFLN
FBCM,HTEN
FBCM,EYSB
FBCM,EYAL
FBCM,EC-0010
FBCM,RJTA
FBCM,ZMUL
FBCM,GA-GAX
FBCM,GR-0011
FBCM,HL57
FBCM,GQNI
FBCM,MN-0005
FBCM,NZRA
FBCM,SPOR
FBCM,OSDZ
FBCM,UG0U
FBCM,HTOL
FBCM,OKAS
FBCM,SEKH
FBCM,SI-0024
FBCM,WBGM
EFNS,NTGY
EFNS,SLEZ
EFNS,WAWW
EFNS,MV-0007
EFNS,FR-0314
EFNS,MU-0002
EFNS,MR-0011
EFNS,NWWW
EFNS,OS69
EFNS,NLWF
EFNS,NTGI
EFNS,WPVQ
EFNS,LB13
EFNS,HL57
EFNS,BG-0020
EFNS,FI-0012
EFNS,HABD
EFNS,LG55
EFNS,BG-0115
EFNS,LYPN
EFNS,UG24
EFNS,AO-0041
EFNS,WPAT
EFNS,NZCI
EFNS,GQPA
EFNS,MV-0008
EFNS,TF-0001
EFNS,MT-0005
EFNS,GE-0001
EFNS,OS63
EFNS,ZMAT
EFNS,FK-0015
EFNS,WBGO
EFNS,NZWV
EFNS,NTKN
EFNS,LT-0019
EFNS,DJ-0002
EFNS,LGIO
EFNS,NZMO
EFNS,NTAA
EFNS,FGMY
EFNS,RJFC
EFNS,SPGU
EFNS,RVC
EFNS,DT70
EFNS,LJCE
HDAM,LZDV
HDAM,HU-0019
HDAM,TH-0011
HDAM,SI-0009
HDAM,PF-0002
HDAM,LLAZ
HDAM,GE-0001
HDAM,SLSS
HDAM,VE-0205
HDAM,DTKA
HDAM,NTGY
HDAM,FK-0004
HDAM,Z19M
HDAM,LZSV
HDAM,HTEN
HDAM,NFNV
HDAM,OPMT
HDAM,UG0U
HDAM,FK-0006
HDAM,FN18
HDAM,HL68
HDAM,EBSH
HDAM,OCS
HDAM,BG-0068
HDAM,MT-0003
HDAM,EICM
HDAM,FK-0026
HDAM,TJ-UT46
HDAM,WBGR
HDAM,WPMN
HDAM,JP-2403
HDAM,HU-0033
HDAM,OPMR
HDAM,AGGV
HDAM,BE-0037
HDAM,SK-0015
HDAM,IE-0023
HDAM,DTTI
HDAM,HDAG
HDAM,RS-0007
HDAM,FNCV
HDAM,LHKI
HDAM,PY-0083
HDAM,SPOA
HDAM,FEFW
HDAM,ID-0062
HDAM,MT-0004
HDAM,HDCH
HDAM,LHSM
HDAM,OJJR
HDAM,NGAB
HDAM,WBAK
HDAM,NFNA
NZ-0079,TJ-0002
NZ-0079,AL-0003
NZ-0079,DFCY
NZ-0079,VTCR
NZ-0079,FMZJ
NZ-0079,JP-1950
NZ-0079,WBKP
NZ-0079,FNWK
NZ-0079,ZMTL
NZ-0079,TJ-0004
NZ-0079,HLZU
NZ-0079,VRBK
NZ-0079,VLOS
NZ-0079,HAWC
NZ-0079,WAPC
NZ-0079,BG-0017
NZ-0079,DFEB
NZ-0079,DTTG
NZ-0079,SLSS
NZ-0079,DTTI
NZ-0079,VTUD
NZ-0079,TH-0011
NZ-0079,EYVK
NZ-0079,FOGE
NZ-0079,UZ-0044
NZ-0079,FHSH
NZ-0079,SGAS
NZ-0079,FBOM
NZ-0079,GA-0009
NZ-0079,ES-0048
NZ-0079,HTMG
NZ-0079,LEVT
NZ-0079,FGBT
NZ-0079,AO-0005
NZ-0079,IE-0020
NZ-0079,EFAA
NZ-0079,NLWW
NZ-0079,GLCM
NZ-0079,SLPW
FGMY,SPGU
FGMY,FIMR
FGMY,WBGO
FGMY,NGTE
FGMY,FK-0013
FGMY,DT70
FGMY,BE-0001
FGMY,EBSH
FGMY,OPMR
FGMY,HL50
FGMY,TZ-0119
FGMY,NGTR
FGMY,FR-0314
FGMY,WPMN
FGMY,JP-1017
FGMY,EYPA
FGMY,WPOC
FGMY,SK-0015
FGMY,OP21
FGMY,EISG
FGMY,EICM
FGMY,SEEZ
FGMY,NTGI
FGMY,HU-0062
FGMY,WPDL
FGMY,LBBQ
FGMY,VE-0202
FGMY,FOGK
FGMY,FOGF
FGMY,SEKH
FGMY,FEGU
FGMY,IE-0020
FGMY,FBMU
FGMY,EFNS
FGMY,WBGR
FGMY,LHSM
HDAS,WPFL
HDAS,DTTI
HDAS,NGMA
HDAS,HAKD
HDAS,WBGO
HDAS,GA-0008
HDAS,EYAL
HDAS,FK-0004
HDAS,VRMO
HDAS,GQNI
HDAS,ID-0176
HDAS,NLWW
HDAS,SLSS
HDAS,LR-0004
HDAS,HDAG
HDAS,MN-0005
HDAS,BG-0046
HDAS,VE-0202
HDAS,EFLN
HDAS,BO-BVL
HDAS,FND
HDAS,PY-0001
HDAS,HDCH
HDAS,GA-0009
HDAS,CGT
HDAS,ET-0007
HDAS,JP-1683
UZ-0152,KW-0016
UZ-0152,GLNA
UZ-0152,IE-0001
UZ-0152,ES-0061
UZ-0152,FK-0004
UZ-0152,SLSS
UZ-0152,AGGK
UZ-0152,SI-0009
UZ-0152,OP21
UZ-0152,NWWI
UZ-0152,FK-0027
UZ-0152,LR-0004
UZ-0152,VE-0202
UZ-0152,UGMM
UZ-0152,SK-0041
UZ-0152,TZ-0109
UZ-0152,BW-0061
UZ-0152,FBMN
UZ-0152,SEBW
UZ-0152,OS61
UZ-0152,LZSV
UZ-0152,WPFL
UZ-0152,LAKO
UZ-0152,LGAT
UZ-0152,OKBK
UZ-0152,EFHJ
UZ-0152,EBBX
UZ-0152,LHSM
UZ-0152,OKAJ
UZ-0152,PE-0022
UZ-0152,GA-GAX
UZ-0152,RVC
UZ-0152,EFPY
UZ-0152,GE-0015
UZ-0152,DFCY
UZ-0152,SPDR
UZ-0152,AO-0048
UZ-0152,FI-0012
UZ-0152,VRMM
UZ-0152,EC-0010
UZ-0152,EYKS
UZ-0152,HL68
UZ-0152,NGTE
UZ-0152,AGGM
UZ-0152,VRMO
NC-0002,GDA
NC-0002,NZRA
NC-0002,BG-0046
