AirfieldName,Time,WeatherCode
ML,1681203600,6
ML,1681225200,26
ML,1681246800,2
ML,1681268400,12
ML,1681290000,30
ML,1681311600,3
ML,1681333200,27
ML,1681354800,13
ML,1681376400,19
ML,1681398000,17
ML,1681419600,8
ML,1681441200,7
ML,1681462800,17
ML,1681484400,8
ML,1681506000,17
ML,1681527600,19
ML,1681549200,26
ML,1681570800,18
ML,1681592400,19
ML,1681614000,10
ML,1681635600,1
ML,1681657200,5
ML,1681678800,31
ML,1681700400,1
ML,1681722000,14
ML,1681743600,3
ML,1681765200,15
ML,1681786800,26
ML,1681808400,0
ML,1681830000,24
ML,1681851600,10
ML,1681873200,7
ML,1681894800,14
ML,1681916400,28
ML,1681938000,28
ML,1681959600,17
ML,1681981200,25
ML,1682002800,24
ML,1682024400,5
ML,1682046000,8
ML,1682067600,9
ML,1682089200,8
ML,1682110800,16
ML,1682132400,11
ML,1682154000,15
ML,1682175600,10
ML,1682197200,20
ML,1682218800,21
ML,1682240400,25
ML,1682262000,0
ML,1682283600,18
ML,1682305200,28
ML,1682326800,17
ML,1682348400,22
ML,1682370000,30
ML,1682391600,15
ML,1682413200,27
ML,1682434800,2
ML,1682456400,5
ML,1682478000,4
ML,1682499600,10
ML,1682521200,21
ML,1682542800,5
ML,1682564400,25
ML,1682586000,18
ML,1682607600,24
ML,1682629200,13
ML,1682650800,31
ML,1682672400,22
ML,1682694000,9
ML,1682715600,17
ML,1682737200,0
ML,1682758800,11
ML,1682780400,0
ML,1682802000,10
ML,1682823600,4
ML,1682845200,19
ML,1682866800,24
ML,1682888400,0
MM,1680296400,30
MM,1680318000,16
MM,1680339600,28
MM,1680361200,13
MM,1680382800,30
MM,1680404400,12
MM,1680426000,20
MM,1680447600,25
MM,1680469200,28
MM,1680490800,26
MM,1680512400,30
MM,1680534000,8
MM,1680555600,13
MM,1680577200,4
MM,1680598800,22
MM,1680620400,4
MM,1680642000,0
MM,1680663600,16
MM,1680685200,14
MM,1680706800,10
MM,1680728400,3
MM,1680750000,25
MM,1680771600,4
MM,1680793200,6
MM,1680814800,15
MM,1680836400,22
MM,1680858000,25
MM,1680879600,0
MM,1680901200,11
MM,1680922800,0
MM,1680944400,31
MM,1680966000,22
MM,1680987600,0
MM,1681009200,16
MM,1681030800,11
MM,1681052400,29
MM,1681074000,6
MM,1681095600,1
MM,1681117200,5
MM,1681138800,25
MM,1681160400,8
MM,1681182000,25
MM,1681203600,19
MM,1681225200,0
MM,1681246800,7
MM,1681268400,6
MM,1681290000,24
MM,1681311600,30
MM,1681333200,28
MM,1681354800,7
MM,1681376400,6
MM,1681398000,5
MM,1681419600,18
MM,1681441200,22
MM,1681462800,31
MM,1681484400,27
MM,1681506000,29
MM,1681527600,29
MM,1681549200,1
MM,1681570800,25
MM,1681592400,6
MM,1681614000,23
MM,1681635600,28
MM,1681657200,28
MM,1681678800,8
MM,1681700400,28
MM,1681722000,7
MM,1681743600,15
MM,1681765200,28
MM,1681786800,14
MM,1681808400,18
MM,1681830000,17
MM,1681851600,5
MM,1681873200,24
MM,1681894800,17
MM,1681916400,12
MM,1681938000,6
MM,1681959600,23
MM,1681981200,4
MM,1682002800,20
MM,1682024400,1
MM,1682046000,7
MM,1682067600,0
MM,1682089200,6
MM,1682110800,12
MM,1682132400,15
MM,1682154000,16
MM,1682175600,0
MM,1682197200,7
MM,1682218800,18
MM,1682240400,25
MM,1682262000,6
MM,1682283600,25
MM,1682305200,17
MM,1682326800,14
MM,1682348400,27
MM,1682370000,11
MM,1682391600,22
MM,1682413200,30
MM,1682434800,29
MM,1682456400,28
MM,1682478000,19
MM,1682499600,10
MM,1682521200,11
MM,1682542800,6
MM,1682564400,11
MM,1682586000,23
MM,1682607600,10
MM,1682629200,26
MM,1682650800,8
MM,1682672400,3
MM,1682694000,7
MM,1682715600,16
MM,1682737200,15
MM,1682758800,19
MM,1682780400,16
MM,1682802000,0
MM,1682823600,10
MM,1682845200,20
MM,1682866800,18
MM,1682888400,25
MN,1680296400,18
MN,1680318000,20
MN,1680339600,25
MN,1680361200,19
MN,1680382800,23
MN,1680404400,10
MN,1680426000,14
MN,1680447600,28
MN,1680469200,18
MN,1680490800,6
MN,1680512400,8
MN,1680534000,9
MN,1680555600,18
MN,1680577200,21
MN,1680598800,29
MN,1680620400,14
MN,1680642000,20
MN,1680663600,15
MN,1680685200,24
MN,1680706800,3
MN,1680728400,29
MN,1680750000,17
MN,1680771600,23
MN,1680793200,11
MN,1680814800,10
MN,1680836400,16
MN,1680858000,31
MN,1680879600,23
MN,1680901200,29
MN,1680922800,11
MN,1680944400,14
MN,1680966000,12
MN,1680987600,5
MN,1681009200,11
MN,1681030800,20
MN,1681052400,29
MN,1681074000,11
MN,1681095600,7
MN,1681117200,22
MN,1681138800,10
MN,1681160400,22
MN,1681182000,27
MN,1681203600,29
MN,1681225200,26
MN,1681246800,14
MN,1681268400,14
MN,1681290000,25
MN,1681311600,15
MN,1681333200,5
MN,1681354800,18
MN,1681376400,2
MN,1681398000,4
MN,1681419600,8
MN,1681441200,7
MN,1681462800,18
MN,1681484400,22
MN,1681506000,27
MN,1681527600,21
MN,1681549200,27
MN,1681570800,2
MN,1681592400,22
MN,1681614000,3
MN,1681635600,3
MN,1681657200,6
MN,1681678800,9
MN,1681700400,17
MN,1681722000,17
MN,1681743600,21
MN,1681765200,13
MN,1681786800,11
MN,1681808400,22
MN,1681830000,4
MN,1681851600,21
MN,1681873200,15
MN,1681894800,24
MN,1681916400,24
MN,1681938000,18
MN,1681959600,23
MN,1681981200,11
MN,1682002800,29
MN,1682024400,22
MN,1682046000,15
MN,1682067600,0
MN,1682089200,15
MN,1682110800,16
MN,1682132400,18
MN,1682154000,26
MN,1682175600,28
MN,1682197200,16
MN,1682218800,26
MN,1682240400,2
MN,1682262000,21
MN,1682283600,17
MN,1682305200,25
MN,1682326800,20
MN,1682348400,2
MN,1682370000,24
MN,1682391600,22
MN,1682413200,19
MN,1682434800,27
MN,1682456400,29
MN,1682478000,27
MN,1682499600,3
MN,1682521200,22
MN,1682542800,17
MN,1682564400,11
MN,1682586000,10
MN,1682607600,26
MN,1682629200,0
MN,1682650800,29
MN,1682672400,25
MN,1682694000,10
MN,1682715600,2
MN,1682737200,13
MN,1682758800,8
MN,1682780400,13
MN,1682802000,26
MN,1682823600,19
MN,1682845200,20
MN,1682866800,1
MN,1682888400,1
MO,1680296400,7
MO,1680318000,18
MO,1680339600,4
MO,1680361200,18
MO,1680382800,30
MO,1680404400,28
MO,1680426000,24
MO,1680447600,7
MO,1680469200,1
MO,1680490800,11
MO,1680512400,6
MO,1680534000,29
MO,1680555600,17
MO,1680577200,24
MO,1680598800,15
MO,1680620400,9
MO,1680642000,20
MO,1680663600,25
MO,1680685200,6
MO,1680706800,30
MO,1680728400,18
MO,1680750000,28
MO,1680771600,14
MO,1680793200,22
MO,1680814800,27
MO,1680836400,21
MO,1680858000,13
MO,1680879600,22
MO,1680901200,25
MO,1680922800,15
MO,1680944400,13
MO,1680966000,19
MO,1680987600,31
MO,1681009200,8
MO,1681030800,23
MO,1681052400,16
MO,1681074000,23
MO,1681095600,25
MO,1681117200,10
MO,1681138800,4
MO,1681160400,9
MO,1681182000,13
MO,1681203600,6
MO,1681225200,17
MO,1681246800,4
MO,1681268400,16
MO,1681290000,12
MO,1681311600,15
MO,1681333200,18
MO,1681354800,23
MO,1681376400,11
MO,1681398000,15
MO,1681419600,14
MO,1681441200,21
MO,1681462800,11
MO,1681484400,8
MO,1681506000,31
MO,1681527600,22
MO,1681549200,30
MO,1681570800,10
MO,1681592400,3
MO,1681614000,17
MO,1681635600,13
MO,1681657200,1
MO,1681678800,16
MO,1681700400,4
MO,1681722000,11
MO,1681743600,31
MO,1681765200,17
MO,1681786800,25
MO,1681808400,19
MO,1681830000,24
MO,1681851600,26
MO,1681873200,19
MO,1681894800,28
MO,1681916400,25
MO,1681938000,27
MO,1681959600,20
MO,1681981200,20
MO,1682002800,7
MO,1682024400,2
MO,1682046000,7
MO,1682067600,20
MO,1682089200,12
MO,1682110800,31
MO,1682132400,0
MO,1682154000,12
MO,1682175600,5
MO,1682197200,0
MO,1682218800,11
MO,1682240400,11
MO,1682262000,8
MO,1682283600,19
MO,1682305200,10
MO,1682326800,12
MO,1682348400,19
MO,1682370000,20
MO,1682391600,27
MO,1682413200,18
MO,1682434800,6
MO,1682456400,21
MO,1682478000,29
MO,1682499600,3
MO,1682521200,4
MO,1682542800,6
MO,1682564400,0
MO,1682586000,28
MO,1682607600,11
MO,1682629200,21
MO,1682650800,28
MO,1682672400,29
MO,1682694000,9
MO,1682715600,28
MO,1682737200,28
MO,1682758800,2
MO,1682780400,16
MO,1682802000,14
MO,1682823600,17
MO,1682845200,17
MO,1682866800,13
MO,1682888400,27
MP,1680296400,28
MP,1680318000,29
MP,1680339600,15
MP,1680361200,17
MP,1680382800,23
MP,1680404400,3
MP,1680426000,31
MP,1680447600,8
MP,1680469200,24
MP,1680490800,10
MP,1680512400,4
MP,1680534000,22
MP,1680555600,22
MP,1680577200,7
MP,1680598800,29
MP,1680620400,13
MP,1680642000,17
MP,1680663600,26
MP,1680685200,9
MP,1680706800,2
MP,1680728400,3
MP,1680750000,15
MP,1680771600,22
MP,1680793200,8
MP,1680814800,28
MP,1680836400,26
MP,1680858000,27
MP,1680879600,10
MP,1680901200,18
MP,1680922800,25
MP,1680944400,6
MP,1680966000,26
MP,1680987600,17
MP,1681009200,26
MP,1681030800,3
MP,1681052400,2
MP,1681074000,13
MP,1681095600,17
MP,1681117200,31
MP,1681138800,1
MP,1681160400,8
MP,1681182000,30
MP,1681203600,9
MP,1681225200,5
MP,1681246800,15
MP,1681268400,14
MP,1681290000,12
MP,1681311600,28
MP,1681333200,27
MP,1681354800,23
MP,1681376400,19
MP,1681398000,26
MP,1681419600,9
MP,1681441200,23
MP,1681462800,11
MP,1681484400,12
MP,1681506000,29
MP,1681527600,0
MP,1681549200,17
MP,1681570800,15
MP,1681592400,31
MP,1681614000,15
MP,1681635600,23
MP,1681657200,5
MP,1681678800,27
MP,1681700400,17
MP,1681722000,23
MP,1681743600,3
MP,1681765200,20
MP,1681786800,30
MP,1681808400,1
MP,1681830000,28
MP,1681851600,11
MP,1681873200,18
MP,1681894800,29
MP,1681916400,11
MP,1681938000,21
MP,1681959600,9
MP,1681981200,30
MP,1682002800,9
MP,1682024400,2
MP,1682046000,17
MP,1682067600,11
MP,1682089200,17
MP,1682110800,17
MP,1682132400,10
MP,1682154000,23
MP,1682175600,11
MP,1682197200,17
MP,1682218800,19
MP,1682240400,30
MP,1682262000,20
MP,1682283600,5
MP,1682305200,15
MP,1682326800,2
MP,1682348400,5
MP,1682370000,14
MP,1682391600,19
MP,1682413200,28
MP,1682434800,15
MP,1682456400,8
MP,1682478000,15
MP,1682499600,14
MP,1682521200,26
MP,1682542800,0
MP,1682564400,7
MP,1682586000,6
MP,1682607600,28
MP,1682629200,0
MP,1682650800,0
MP,1682672400,4
MP,1682694000,4
MP,1682715600,20
MP,1682737200,15
MP,1682758800,20
MP,1682780400,27
MP,1682802000,19
MP,1682823600,13
MP,1682845200,27
MP,1682866800,9
MP,1682888400,21
MR,1680296400,3
MR,1680318000,21
MR,1680339600,22
MR,1680361200,25
MR,1680382800,12
MR,1680404400,20
MR,1680426000,7
MR,1680447600,17
MR,1680469200,20
MR,1680490800,19
MR,1680512400,13
MR,1680534000,3
MR,1680555600,24
MR,1680577200,12
MR,1680598800,2
MR,1680620400,2
MR,1680642000,18
MR,1680663600,20
MR,1680685200,19
MR,1680706800,21
MR,1680728400,9
MR,1680750000,3
MR,1680771600,13
MR,1680793200,22
MR,1680814800,14
MR,1680836400,8
MR,1680858000,19
MR,1680879600,31
MR,1680901200,9
MR,1680922800,31
MR,1680944400,5
MR,1680966000,0
MR,1680987600,3
MR,1681009200,20
MR,1681030800,4
MR,1681052400,31
MR,1681074000,15
MR,1681095600,30
MR,1681117200,6
MR,1681138800,6
MR,1681160400,2
MR,1681182000,6
MR,1681203600,11
MR,1681225200,24
MR,1681246800,17
MR,1681268400,26
MR,1681290000,0
MR,1681311600,2
MR,1681333200,25
MR,1681354800,0
MR,1681376400,1
MR,1681398000,26
MR,1681419600,27
MR,1681441200,12
MR,1681462800,4
MR,1681484400,17
MR,1681506000,6
MR,1681527600,3
MR,1681549200,19
MR,1681570800,18
MR,1681592400,21
MR,1681614000,19
MR,1681635600,17
MR,1681657200,5
MR,1681678800,12
MR,1681700400,8
MR,1681722000,24
MR,1681743600,26
MR,1681765200,12
MR,1681786800,1
MR,1681808400,27
MR,1681830000,11
MR,1681851600,31
MR,1681873200,10
MR,1681894800,30
MR,1681916400,22
MR,1681938000,27
MR,1681959600,6
MR,1681981200,7
MR,1682002800,2
MR,1682024400,2
MR,1682046000,5
MR,1682067600,21
MR,1682089200,8
MR,1682110800,31
MR,1682132400,4
MR,1682154000,20
MR,1682175600,4
MR,1682197200,16
MR,1682218800,2
MR,1682240400,21
MR,1682262000,3
MR,1682283600,14
MR,1682305200,29
MR,1682326800,20
MR,1682348400,31
MR,1682370000,3
MR,1682391600,10
MR,1682413200,21
MR,1682434800,3
MR,1682456400,28
MR,1682478000,13
MR,1682499600,10
MR,1682521200,7
MR,1682542800,2
MR,1682564400,3
MR,1682586000,17
MR,1682607600,12
MR,1682629200,31
MR,1682650800,17
MR,1682672400,16
MR,1682694000,27
MR,1682715600,26
MR,1682737200,14
MR,1682758800,20
MR,1682780400,16
MR,1682802000,30
MR,1682823600,22
MR,1682845200,30
MR,1682866800,10
MR,1682888400,21
MT,1680296400,12
MT,1680318000,6
MT,1680339600,21
MT,1680361200,11
MT,1680382800,10
MT,1680404400,21
MT,1680426000,13
MT,1680447600,17
MT,1680469200,27
MT,1680490800,3
MT,1680512400,4
MT,1680534000,18
MT,1680555600,18
MT,1680577200,23
MT,1680598800,14
MT,1680620400,26
MT,1680642000,14
MT,1680663600,31
MT,1680685200,2
MT,1680706800,2
MT,1680728400,23
MT,1680750000,8
MT,1680771600,2
MT,1680793200,22
MT,1680814800,23
MT,1680836400,13
MT,1680858000,21
MT,1680879600,30
MT,1680901200,12
MT,1680922800,15
MT,1680944400,9
MT,1680966000,21
MT,1680987600,2
MT,1681009200,16
MT,1681030800,31
MT,1681052400,27
MT,1681074000,8
MT,1681095600,30
MT,1681117200,28
MT,1681138800,26
MT,1681160400,14
MT,1681182000,2
MT,1681203600,23
MT,1681225200,24
MT,1681246800,30
MT,1681268400,24
MT,1681290000,11
MT,1681311600,30
MT,1681333200,12
MT,1681354800,22
MT,1681376400,30
MT,1681398000,9
MT,1681419600,29
MT,1681441200,18
MT,1681462800,4
MT,1681484400,13
MT,1681506000,20
MT,1681527600,27
MT,1681549200,26
MT,1681570800,1
MT,1681592400,20
MT,1681614000,18
MT,1681635600,10
MT,1681657200,20
MT,1681678800,22
MT,1681700400,11
MT,1681722000,2
MT,1681743600,11
MT,1681765200,16
MT,1681786800,17
MT,1681808400,11
MT,1681830000,3
MT,1681851600,13
MT,1681873200,26
MT,1681894800,14
MT,1681916400,19
MT,1681938000,16
MT,1681959600,8
MT,1681981200,5
MT,1682002800,22
MT,1682024400,6
MT,1682046000,2
MT,1682067600,25
MT,1682089200,12
MT,1682110800,31
MT,1682132400,24
MT,1682154000,28
MT,1682175600,6
MT,1682197200,19
MT,1682218800,25
MT,1682240400,17
MT,1682262000,13
MT,1682283600,10
MT,1682305200,25
MT,1682326800,12
MT,1682348400,25
MT,1682370000,14
MT,1682391600,8
MT,1682413200,25
MT,1682434800,20
MT,1682456400,12
MT,1682478000,5
MT,1682499600,17
MT,1682521200,9
MT,1682542800,22
MT,1682564400,31
MT,1682586000,4
MT,1682607600,18
MT,1682629200,14
MT,1682650800,5
MT,1682672400,18
MT,1682694000,7
MT,1682715600,6
MT,1682737200,24
MT,1682758800,21
MT,1682780400,22
MT,1682802000,0
MT,1682823600,17
MT,1682845200,7
MT,1682866800,15
MT,1682888400,17
MU,1680296400,14
MU,1680318000,21
MU,1680339600,8
MU,1680361200,10
MU,1680382800,5
MU,1680404400,19
MU,1680426000,9
MU,1680447600,0
MU,1680469200,16
MU,1680490800,9
MU,1680512400,21
MU,1680534000,22
MU,1680555600,29
MU,1680577200,19
MU,1680598800,21
MU,1680620400,16
MU,1680642000,26
MU,1680663600,1
MU,1680685200,12
MU,1680706800,4
MU,1680728400,31
MU,1680750000,12
MU,1680771600,29
MU,1680793200,11
MU,1680814800,18
MU,1680836400,11
MU,1680858000,2
MU,1680879600,22
MU,1680901200,12
MU,1680922800,27
MU,1680944400,5
MU,1680966000,6
MU,1680987600,7
MU,1681009200,21
MU,1681030800,25
MU,1681052400,25
MU,1681074000,12
MU,1681095600,12
MU,1681117200,28
MU,1681138800,15
MU,1681160400,2
MU,1681182000,25
MU,1681203600,7
MU,1681225200,5
MU,1681246800,18
MU,1681268400,4
MU,1681290000,18
MU,1681311600,13
MU,1681333200,8
MU,1681354800,26
MU,1681376400,20
MU,1681398000,2
MU,1681419600,16
MU,1681441200,27
MU,1681462800,18
MU,1681484400,3
MU,1681506000,28
MU,1681527600,4
MU,1681549200,16
MU,1681570800,31
MU,1681592400,12
MU,1681614000,8
MU,1681635600,28
MU,1681657200,18
MU,1681678800,22
MU,1681700400,16
MU,1681722000,12
MU,1681743600,10
MU,1681765200,15
MU,1681786800,22
MU,1681808400,13
MU,1681830000,0
MU,1681851600,4
MU,1681873200,11
MU,1681894800,29
MU,1681916400,0
MU,1681938000,11
MU,1681959600,8
MU,1681981200,3
MU,1682002800,3
MU,1682024400,31
MU,1682046000,30
MU,1682067600,17
MU,1682089200,28
MU,1682110800,31
MU,1682132400,16
MU,1682154000,31
MU,1682175600,12
MU,1682197200,21
MU,1682218800,6
MU,1682240400,22
MU,1682262000,2
MU,1682283600,27
MU,1682305200,1
MU,1682326800,12
MU,1682348400,22
MU,1682370000,27
MU,1682391600,30
MU,1682413200,9
MU,1682434800,23
MU,1682456400,21
MU,1682478000,2
MU,1682499600,3
MU,1682521200,20
MU,1682542800,29
MU,1682564400,8
MU,1682586000,13
MU,1682607600,18
MU,1682629200,4
MU,1682650800,11
MU,1682672400,27
MU,1682694000,10
MU,1682715600,15
MU,1682737200,5
MU,1682758800,19
MU,1682780400,26
MU,1682802000,7
MU,1682823600,1
MU,1682845200,25
MU,1682866800,19
MU,1682888400,0
MV,1680296400,2
MV,1680318000,31
MV,1680339600,8
MV,1680361200,31
MV,1680382800,6
MV,1680404400,17
MV,1680426000,13
MV,1680447600,17
MV,1680469200,26
MV,1680490800,28
MV,1680512400,5
MV,1680534000,14
MV,1680555600,9
MV,1680577200,24
MV,1680598800,28
MV,1680620400,2
MV,1680642000,19
MV,1680663600,18
MV,1680685200,27
MV,1680706800,17
MV,1680728400,12
MV,1680750000,8
MV,1680771600,28
MV,1680793200,1
MV,1680814800,15
MV,1680836400,4
MV,1680858000,25
MV,1680879600,7
MV,1680901200,26
MV,1680922800,14
MV,1680944400,6
MV,1680966000,6
MV,1680987600,14
MV,1681009200,7
MV,1681030800,31
MV,1681052400,26
MV,1681074000,6
MV,1681095600,30
MV,1681117200,26
MV,1681138800,25
MV,1681160400,0
MV,1681182000,17
MV,1681203600,21
MV,1681225200,15
MV,1681246800,11
MV,1681268400,4
MV,1681290000,5
MV,1681311600,18
MV,1681333200,29
MV,1681354800,19
MV,1681376400,11
MV,1681398000,26
MV,1681419600,21
MV,1681441200,28
MV,1681462800,12
MV,1681484400,19
MV,1681506000,24
MV,1681527600,2
MV,1681549200,5
MV,1681570800,1
MV,1681592400,9
MV,1681614000,27
MV,1681635600,27
MV,1681657200,3
MV,1681678800,13
MV,1681700400,15
MV,1681722000,23
MV,1681743600,17
MV,1681765200,20
MV,1681786800,27
MV,1681808400,3
MV,1681830000,27
MV,1681851600,8
MV,1681873200,23
MV,1681894800,4
MV,1681916400,7
MV,1681938000,9
MV,1681959600,6
MV,1681981200,8
MV,1682002800,7
MV,1682024400,25
MV,1682046000,7
MV,1682067600,10
MV,1682089200,16
MV,1682110800,9
MV,1682132400,26
MV,1682154000,20
MV,1682175600,29
MV,1682197200,13
MV,1682218800,24
MV,1682240400,16
MV,1682262000,3
MV,1682283600,28
MV,1682305200,5
MV,1682326800,16
MV,1682348400,18
MV,1682370000,26
MV,1682391600,29
MV,1682413200,5
MV,1682434800,1
MV,1682456400,26
MV,1682478000,25
MV,1682499600,1
MV,1682521200,18
MV,1682542800,10
MV,1682564400,11
MV,1682586000,19
MV,1682607600,29
MV,1682629200,19
MV,1682650800,20
MV,1682672400,17
MV,1682694000,13
MV,1682715600,7
MV,1682737200,4
MV,1682758800,22
MV,1682780400,25
MV,1682802000,15
MV,1682823600,3
MV,1682845200,1
MV,1682866800,9
MV,1682888400,24
MW,1680296400,15
MW,1680318000,2
MW,1680339600,0
MW,1680361200,8
MW,1680382800,16
MW,1680404400,0
MW,1680426000,21
MW,1680447600,9
MW,1680469200,23
MW,1680490800,8
MW,1680512400,30
MW,1680534000,9
MW,1680555600,22
MW,1680577200,24
MW,1680598800,28
MW,1680620400,3
MW,1680642000,17
MW,1680663600,7
MW,1680685200,1
MW,1680706800,8
MW,1680728400,23
MW,1680750000,29
MW,1680771600,8
MW,1680793200,8
MW,1680814800,9
MW,1680836400,29
MW,1680858000,31
MW,1680879600,14
MW,1680901200,13
MW,1680922800,27
MW,1680944400,1
MW,1680966000,20
MW,1680987600,1
MW,1681009200,3
MW,1681030800,30
MW,1681052400,2
MW,1681074000,22
MW,1681095600,24
MW,1681117200,29
MW,1681138800,2
MW,1681160400,9
MW,1681182000,5
MW,1681203600,30
MW,1681225200,21
MW,1681246800,8
MW,1681268400,12
MW,1681290000,20
MW,1681311600,20
MW,1681333200,29
MW,1681354800,10
MW,1681376400,25
MW,1681398000,24
MW,1681419600,9
MW,1681441200,22
MW,1681462800,6
MW,1681484400,2
MW,1681506000,2
MW,1681527600,20
MW,1681549200,7
MW,1681570800,11
MW,1681592400,27
MW,1681614000,8
MW,1681635600,8
MW,1681657200,10
MW,1681678800,9
MW,1681700400,5
MW,1681722000,6
MW,1681743600,4
MW,1681765200,18
MW,1681786800,28
MW,1681808400,4
MW,1681830000,7
MW,1681851600,14
MW,1681873200,1
MW,1681894800,23
MW,1681916400,3
MW,1681938000,27
MW,1681959600,21
MW,1681981200,21
MW,1682002800,8
MW,1682024400,21
MW,1682046000,28
MW,1682067600,25
MW,1682089200,14
MW,1682110800,26
MW,1682132400,27
MW,1682154000,16
MW,1682175600,7
MW,1682197200,31
MW,1682218800,13
MW,1682240400,9
MW,1682262000,25
MW,1682283600,4
MW,1682305200,31
MW,1682326800,13
MW,1682348400,19
MW,1682370000,19
MW,1682391600,11
MW,1682413200,31
MW,1682434800,3
MW,1682456400,11
MW,1682478000,1
MW,1682499600,28
MW,1682521200,1
MW,1682542800,17
MW,1682564400,29
MW,1682586000,6
MW,1682607600,25
MW,1682629200,17
MW,1682650800,25
MW,1682672400,18
MW,1682694000,13
MW,1682715600,9
MW,1682737200,13
MW,1682758800,23
MW,1682780400,1
MW,1682802000,25
MW,1682823600,27
MW,1682845200,1
MW,1682866800,27
MW,1682888400,17
MY,1680296400,15
MY,1680318000,1
MY,1680339600,9
MY,1680361200,4
MY,1680382800,2
MY,1680404400,10
MY,1680426000,12
MY,1680447600,14
MY,1680469200,8
MY,1680490800,28
MY,1680512400,20
MY,1680534000,8
MY,1680555600,23
MY,1680577200,12
MY,1680598800,8
MY,1680620400,20
MY,1680642000,14
MY,1680663600,6
MY,1680685200,7
MY,1680706800,30
MY,1680728400,29
MY,1680750000,6
MY,1680771600,7
MY,1680793200,4
MY,1680814800,24
MY,1680836400,6
MY,1680858000,27
MY,1680879600,0
MY,1680901200,0
MY,1680922800,27
MY,1680944400,7
MY,1680966000,8
MY,1680987600,11
MY,1681009200,6
MY,1681030800,9
MY,1681052400,26
MY,1681074000,7
MY,1681095600,20
MY,1681117200,18
MY,1681138800,10
MY,1681160400,21
MY,1681182000,10
MY,1681203600,21
MY,1681225200,31
MY,1681246800,31
MY,1681268400,23
MY,1681290000,16
MY,1681311600,26
MY,1681333200,21
MY,1681354800,1
MY,1681376400,1
MY,1681398000,27
MY,1681419600,3
MY,1681441200,15
MY,1681462800,22
MY,1681484400,24
MY,1681506000,26
MY,1681527600,29
MY,1681549200,15
MY,1681570800,26
MY,1681592400,24
MY,1681614000,1
MY,1681635600,13
MY,1681657200,9
MY,1681678800,4
MY,1681700400,19
MY,1681722000,13
MY,1681743600,15
MY,1681765200,31
MY,1681786800,26
MY,1681808400,5
MY,1681830000,9
MY,1681851600,17
MY,1681873200,18
MY,1681894800,11
MY,1681916400,14
MY,1681938000,3
MY,1681959600,23
MY,1681981200,11
MY,1682002800,9
MY,1682024400,29
MY,1682046000,3
MY,1682067600,10
MY,1682089200,26
MY,1682110800,27
MY,1682132400,28
MY,1682154000,12
MY,1682175600,10
MY,1682197200,25
MY,1682218800,11
MY,1682240400,22
MY,1682262000,16
MY,1682283600,30
MY,1682305200,19
MY,1682326800,9
MY,1682348400,4
MY,1682370000,5
MY,1682391600,12
MY,1682413200,21
MY,1682434800,7
MY,1682456400,13
MY,1682478000,0
MY,1682499600,10
MY,1682521200,5
MY,1682542800,5
MY,1682564400,7
MY,1682586000,23
MY,1682607600,8
MY,1682629200,6
MY,1682650800,9
MY,1682672400,22
MY,1682694000,10
MY,1682715600,12
MY,1682737200,19
MY,1682758800,0
MY,1682780400,0
MY,1682802000,14
MY,1682823600,10
MY,1682845200,25
MY,1682866800,6
MY,1682888400,9
MZ,1680296400,30
MZ,1680318000,20
MZ,1680339600,8
MZ,1680361200,31
MZ,1680382800,22
MZ,1680404400,31
MZ,1680426000,0
MZ,1680447600,8
MZ,1680469200,4
MZ,1680490800,18
MZ,1680512400,15
MZ,1680534000,19
MZ,1680555600,15
MZ,1680577200,1
MZ,1680598800,26
MZ,1680620400,5
MZ,1680642000,30
MZ,1680663600,23
MZ,1680685200,11
MZ,1680706800,20
MZ,1680728400,10
MZ,1680750000,30
MZ,1680771600,29
MZ,1680793200,13
MZ,1680814800,19
MZ,1680836400,17
MZ,1680858000,5
MZ,1680879600,15
MZ,1680901200,7
MZ,1680922800,7
MZ,1680944400,2
MZ,1680966000,14
MZ,1680987600,30
MZ,1681009200,0
MZ,1681030800,29
MZ,1681052400,20
MZ,1681074000,10
MZ,1681095600,6
MZ,1681117200,27
MZ,1681138800,0
MZ,1681160400,15
MZ,1681182000,16
MZ,1681203600,13
MZ,1681225200,27
MZ,1681246800,17
MZ,1681268400,17
MZ,1681290000,17
MZ,1681311600,30
MZ,1681333200,17
MZ,1681354800,8
MZ,1681376400,25
MZ,1681398000,5
MZ,1681419600,8
MZ,1681441200,18
MZ,1681462800,0
MZ,1681484400,14
MZ,1681506000,31
MZ,1681527600,9
MZ,1681549200,23
MZ,1681570800,28
MZ,1681592400,8
MZ,1681614000,17
MZ,1681635600,5
MZ,1681657200,17
MZ,1681678800,3
MZ,1681700400,17
MZ,1681722000,30
MZ,1681743600,8
MZ,1681765200,11
MZ,1681786800,13
MZ,1681808400,13
MZ,1681830000,10
MZ,1681851600,9
MZ,1681873200,4
MZ,1681894800,31
MZ,1681916400,5
MZ,1681938000,16
MZ,1681959600,25
MZ,1681981200,31
MZ,1682002800,13
MZ,1682024400,18
MZ,1682046000,25
MZ,1682067600,18
MZ,1682089200,9
MZ,1682110800,9
MZ,1682132400,6
MZ,1682154000,29
MZ,1682175600,28
MZ,1682197200,3
MZ,1682218800,13
MZ,1682240400,14
MZ,1682262000,24
MZ,1682283600,15
MZ,1682305200,15
MZ,1682326800,24
MZ,1682348400,28
MZ,1682370000,26
MZ,1682391600,25
MZ,1682413200,18
